X,Y,Z,X,Y,Z,W
-3.058383,313.483368,41.677044,0.000023,0.000037,-0.000021,1
-3.058117,313.487061,41.675663,0.000011,0.000034,-0.000026,1
-3.05828,313.482666,41.677753,0.000017,0.000032,-0.000014,1
-3.058294,313.484344,41.676384,0.000014,0.000029,-0.00002,1
-3.058068,313.482056,41.677353,0.000016,0.000035,-0.000033,1
-3.057657,313.483826,41.677643,0.00001,0.000032,-0.000027,1
-3.058107,313.481842,41.677822,0.000031,0.000031,-0.000028,1
-3.058076,313.485443,41.67728,0.000022,0.000033,-0.000023,1
-3.057746,313.485413,41.676739,0.000016,0.000032,-0.000022,1
-3.057553,313.480896,41.676231,0.000025,0.000029,-0.000023,1
-3.057824,313.485992,41.676788,0.000026,0.000029,-0.000034,1
-3.058193,313.484192,41.676472,0.00002,0.00003,-0.000021,1
-3.057664,313.483765,41.67791,0.000024,0.000034,-0.000036,1
-3.057622,313.481873,41.676502,0.000014,0.000031,-0.000021,1
-3.056461,313.485107,41.676243,0.000026,0.000033,-0.000034,1
-3.056012,313.483215,41.676014,0.000015,0.000035,-0.000026,1
-3.055611,313.484711,41.677078,0.000016,0.000037,-0.000041,1
-3.055815,313.483276,41.676739,0.000022,0.000036,-0.000021,1
-3.055387,313.487457,41.676418,0.000023,0.000039,-0.000023,1
-3.054732,313.482422,41.676144,0.000014,0.000039,-0.000026,1
-3.054685,313.485565,41.677582,0.000021,0.000037,-0.000029,1
-3.054857,313.483307,41.676617,0.000018,0.000035,-0.000019,1
-3.054015,313.483734,41.676987,0.000011,0.000038,-0.000023,1
-3.055135,313.483307,41.676418,0.000016,0.000037,-0.000034,1
-3.054847,313.484375,41.677593,0.000007,0.000035,-0.000026,1
-3.055563,313.483032,41.677189,0.000018,0.000035,-0.000038,1
-3.055629,313.486084,41.676693,0.000016,0.000028,-0.000028,1
-3.054752,313.483521,41.677967,0.000003,0.000034,-0.000025,1
-3.05582,313.483398,41.677055,0.000016,0.000033,-0.000035,1
-3.054763,313.481262,41.678116,0.000016,0.000032,-0.000034,1
-3.055989,313.483704,41.677471,0.000012,0.000029,-0.000037,1
-3.055122,313.481171,41.677219,0.000009,0.000031,-0.000039,1
-3.055601,313.484222,41.677067,0.000021,0.000027,-0.000035,1
-3.055199,313.483643,41.677784,0.000009,0.00003,-0.000037,1
-3.055264,313.483887,41.676804,0.000018,0.000031,-0.000047,1
-3.054203,313.484192,41.677891,0.000015,0.000037,-0.000043,1
-3.05455,313.485016,41.676617,0.000018,0.000034,-0.000034,1
-3.053765,313.483307,41.67823,0.00002,0.000035,-0.00003,1
-3.054794,313.482513,41.676758,0.000013,0.000036,-0.000035,1
-3.053466,313.482727,41.677986,0.000017,0.000041,-0.000036,1
-3.054344,313.483002,41.676487,0.000008,0.000036,-0.000032,1
-3.05388,313.483795,41.678699,0.000014,0.000042,-0.000021,1
-3.054947,313.484283,41.676968,0.000021,0.000036,-0.000023,1
-3.054064,313.483215,41.67746,0.000017,0.000038,-0.000026,1
-3.053927,313.483856,41.677509,0.000017,0.000034,-0.000032,1
-3.054277,313.482269,41.678635,0.000014,0.000036,-0.000033,1
-3.05596,313.485596,41.677227,0.000018,0.000033,-0.000029,1
-3.055633,313.479218,41.677612,0.000015,0.000029,-0.000023,1
-3.055806,313.483185,41.676533,0.000017,0.00003,-0.000038,1
-3.055157,313.480927,41.677593,0.000017,0.000026,-0.000031,1
-3.05572,313.484253,41.678059,0.00001,0.00003,-0.000038,1
-3.056002,313.480743,41.677052,0.000021,0.000027,-0.000026,1
-3.056178,313.482666,41.677437,0.000013,0.000027,-0.00004,1
-3.055771,313.483917,41.677773,0.000004,0.000031,-0.000046,1
-3.056423,313.481812,41.676975,0.000014,0.00003,-0.000044,1
-3.056059,313.484283,41.677399,0.000017,0.000032,-0.000034,1
-3.05586,313.481781,41.67675,0.000018,0.000032,-0.000039,1
-3.055359,313.482056,41.677444,0.000014,0.000036,-0.000027,1
-3.056594,313.48053,41.676323,0.000022,0.000035,-0.000023,1
-3.055008,313.48291,41.67746,0.000018,0.00004,-0.000029,1
-3.056459,313.484161,41.677208,0.000024,0.000039,-0.000021,1
-3.054777,313.482025,41.677345,0.00001,0.000043,-0.000033,1
-3.055463,313.482452,41.677105,0.000023,0.000043,-0.000035,1
-3.05583,313.48349,41.67754,0.000027,0.000042,-0.000018,1
-3.055124,313.484192,41.676144,0.000026,0.000039,-0.000029,1
-3.056207,313.482025,41.677296,0.00002,0.000037,-0.000027,1
-3.054896,313.484314,41.676693,0.000023,0.000037,-0.000025,1
-3.056839,313.483856,41.675999,0.00002,0.000038,-0.000024,1
-3.055966,313.481018,41.675995,0.000029,0.000033,-0.000028,1
-3.056715,313.484253,41.677311,0.000023,0.000035,-0.000028,1
-3.056653,313.482544,41.676292,0.000025,0.000031,-0.000027,1
-3.056584,313.483643,41.676422,0.000014,0.00003,-0.00003,1
-3.058077,313.484528,41.675518,0.000024,0.000029,-0.000033,1
-3.056625,313.487,41.675388,0.000017,0.000032,-0.000032,1
-3.057341,313.482819,41.675991,0.00003,0.000032,-0.000032,1
-3.056743,313.482666,41.67627,0.000036,0.000035,-0.000029,1
-3.056406,313.484406,41.675053,0.000025,0.000032,-0.000035,1
-3.055918,313.483978,41.676254,0.000034,0.000033,-0.000031,1
-3.055409,313.483551,41.675045,0.000034,0.000037,-0.000034,1
-3.055461,313.484772,41.676521,0.000033,0.00004,-0.000024,1
-3.055619,313.486328,41.675388,0.00003,0.00004,-0.000024,1
-3.055309,313.484009,41.675678,0.000031,0.000042,-0.000025,1
-3.054284,313.486053,41.675541,0.000039,0.000049,-0.000034,1
-3.054957,313.483002,41.675735,0.000025,0.000046,-0.000024,1
-3.055007,313.482513,41.675285,0.000026,0.000047,-0.000021,1
-3.055243,313.483765,41.675278,0.000018,0.000048,-0.000017,1
-3.055515,313.485168,41.676262,0.000041,0.000044,-0.000019,1
-3.054328,313.482941,41.675636,0.000026,0.00004,-0.000025,1
-3.056271,313.484528,41.676075,0.000034,0.000038,-0.000031,1
-3.055208,313.483704,41.675964,0.000024,0.000035,-0.000024,1
-3.056509,313.486359,41.676147,0.000025,0.000034,-0.000032,1
-3.054723,313.48175,41.675999,0.000031,0.000032,-0.000028,1
-3.057177,313.484314,41.676281,0.000023,0.000029,-0.000031,1
-3.055223,313.484985,41.676376,0.000034,0.000034,-0.000029,1
-3.057155,313.482788,41.675751,0.000025,0.000025,-0.000037,1
-3.05526,313.484741,41.676788,0.000035,0.00003,-0.00004,1
-3.055858,313.484314,41.675648,0.00002,0.000032,-0.00003,1
-3.054466,313.48291,41.676617,0.000038,0.000032,-0.000034,1
-3.054597,313.483643,41.675934,0.00002,0.000034,-0.000029,1
-3.053845,313.483124,41.676819,0.000027,0.000038,-0.000028,1
-3.053514,313.486053,41.675953,0.000032,0.000043,-0.000037,1
-3.053742,313.480591,41.676575,0.00003,0.000039,-0.00002,1
-3.052107,313.487183,41.676254,0.000027,0.000044,-0.00003,1
-3.053093,313.481689,41.675686,0.000028,0.000044,-0.000025,1
-3.051913,313.486298,41.676052,0.000022,0.000049,-0.000031,1
-3.053494,313.483795,41.6749,0.000024,0.000046,-0.000018,1
-3.052156,313.484039,41.67593,0.000019,0.000044,-0.000028,1
-3.052918,313.486908,41.675804,0.000031,0.000045,-0.000026,1
-3.052775,313.48053,41.675804,0.000025,0.000044,-0.000024,1
-3.053181,313.488373,41.675575,0.000022,0.000044,-0.000034,1
-3.053401,313.479858,41.67474,0.000012,0.00004,-0.000021,1
-3.05287,313.488861,41.675804,0.000023,0.000038,-0.000031,1
-3.054564,313.481995,41.674644,0.000024,0.000036,-0.00003,1
-3.052603,313.483521,41.676029,0.000027,0.000036,-0.000032,1
-3.054296,313.486176,41.675743,0.000031,0.000031,-0.000034,1
-3.052935,313.482971,41.675201,0.000032,0.000029,-0.000036,1
-3.052612,313.48822,41.676521,0.000025,0.000035,-0.000035,1
-3.054376,313.480988,41.67527,0.000031,0.000033,-0.000031,1
-3.052253,313.484528,41.675781,0.00003,0.000033,-0.000036,1
-3.053987,313.484741,41.675114,0.00003,0.000034,-0.000016,1
-3.051073,313.486176,41.675365,0.000029,0.000035,-0.000028,1
-3.053802,313.485596,41.675804,0.000036,0.000038,-0.000016,1
-3.050107,313.483582,41.674953,0.000033,0.000041,-0.000028,1
-3.052027,313.487274,41.675026,0.000017,0.000043,-0.000023,1
-3.050639,313.483582,41.675968,0.00002,0.000044,-0.000021,1
-3.051185,313.490295,41.674828,0.000022,0.000047,-0.00003,1
-3.051223,313.483856,41.674881,0.000032,0.000047,-0.000025,1
-3.04985,313.486603,41.674549,0.000025,0.000044,-0.000024,1
-3.050588,313.485962,41.675152,0.000021,0.000044,-0.000026,1
-3.050556,313.488037,41.674511,0.000019,0.000041,-0.000023,1
-3.051988,313.486816,41.67487,0.000023,0.000042,-0.000031,1
-3.051699,313.484497,41.674038,0.000028,0.000041,-0.000023,1
-3.050921,313.487854,41.673866,0.000029,0.000037,-0.000032,1
-3.052163,313.483368,41.674389,0.000026,0.000033,-0.00003,1
-3.050333,313.488373,41.673519,0.000034,0.000037,-0.000045,1
-3.052961,313.484833,41.673668,0.000034,0.000032,-0.00002,1
-3.049857,313.485535,41.673107,0.000023,0.000032,-0.000041,1
-3.051751,313.485046,41.67318,0.000024,0.000031,-0.000033,1
-3.050174,313.485016,41.673378,0.000029,0.000029,-0.000038,1
-3.052099,313.487335,41.672138,0.000028,0.000035,-0.000032,1
-3.048589,313.482819,41.6731,0.000033,0.000032,-0.000042,1
-3.050274,313.486481,41.672382,0.000024,0.000035,-0.000036,1
-3.050284,313.48465,41.672134,0.000021,0.000037,-0.000028,1
-3.049232,313.488251,41.671734,0.000011,0.000042,-0.000022,1
-3.050648,313.485596,41.672054,0.00003,0.000037,-0.000021,1
-3.047037,313.48465,41.673016,0.000025,0.000042,-0.000033,1
-3.048434,313.48877,41.672306,0.000029,0.000043,-0.000031,1
-3.047527,313.484467,41.671757,0.000024,0.000046,-0.000027,1
-3.048933,313.488892,41.672424,0.000019,0.000047,-0.000028,1
-3.048716,313.483246,41.672161,0.00002,0.000043,-0.000018,1
-3.048515,313.49057,41.672318,0.000019,0.000045,-0.000031,1
-3.049885,313.486633,41.672245,0.000021,0.000045,-0.00002,1
-3.048656,313.483246,41.671249,0.000024,0.00004,-0.000032,1
-3.04974,313.484558,41.672691,0.000014,0.00004,-0.000026,1
-3.049837,313.485046,41.671989,0.000014,0.000036,-0.000039,1
-3.050202,313.485046,41.671902,0.000008,0.000037,-0.000039,1
-3.051184,313.485413,41.672047,0.000027,0.000033,-0.000041,1
-3.049769,313.48645,41.672615,0.000007,0.000036,-0.00004,1
-3.05208,313.481018,41.67218,0.000021,0.000029,-0.000027,1
-3.049568,313.484619,41.672817,0.000016,0.000032,-0.000041,1
-3.052102,313.487885,41.672134,0.000014,0.000034,-0.000037,1
-3.048558,313.48349,41.673141,0.000011,0.000034,-0.00004,1
-3.05126,313.485809,41.672237,0.000017,0.000032,-0.000038,1
-3.048914,313.480286,41.672955,0.000016,0.000034,-0.000018,1
-3.049268,313.488312,41.672886,0.000013,0.000039,-0.000024,1
-3.048464,313.480957,41.674042,0.000024,0.000037,-0.000023,1
-3.04978,313.48642,41.673195,0.000015,0.000036,-0.000027,1
-3.048342,313.482422,41.67247,0.000016,0.00004,-0.00002,1
-3.048831,313.482147,41.671825,0.000026,0.000042,-0.000025,1
-3.048191,313.485931,41.673153,0.00002,0.000046,-0.000028,1
-3.048777,313.484009,41.672588,0.000025,0.000042,-0.000022,1
-3.048165,313.483582,41.67263,0.000022,0.000043,-0.000022,1
-3.050232,313.480042,41.671391,0.000019,0.00004,-0.00003,1
-3.048817,313.480133,41.673058,0.000036,0.000039,-0.000036,1
-3.050763,313.486176,41.672867,0.000026,0.000042,-0.000022,1
-3.048649,313.479523,41.672791,0.000029,0.000043,-0.000028,1
-3.051663,313.486267,41.671581,0.00002,0.000036,-0.000029,1
-3.048804,313.478607,41.671356,0.000024,0.000033,-0.00004,1
-3.051796,313.486694,41.671906,0.00003,0.000035,-0.000039,1
-3.049397,313.480743,41.672985,0.000026,0.000031,-0.000032,1
-3.051741,313.484497,41.672421,0.000038,0.000035,-0.000031,1
-3.05078,313.484283,41.672676,0.000032,0.000037,-0.000028,1
-3.050901,313.481049,41.67223,0.000031,0.000033,-0.000032,1
-3.050394,313.486511,41.674046,0.000025,0.000038,-0.000032,1
-3.049553,313.482056,41.67239,0.000032,0.000037,-0.000024,1
-3.049239,313.486176,41.674698,0.000024,0.000038,-0.000025,1
-3.04934,313.483917,41.672546,0.000012,0.000038,-0.000015,1
-3.049538,313.484619,41.674084,0.000023,0.000041,-0.000022,1
-3.049512,313.484253,41.672626,0.000009,0.000044,-0.000017,1
-3.048018,313.48172,41.673183,0.000021,0.000041,-0.00002,1
-3.04755,313.485962,41.673843,0.000029,0.000045,-0.000024,1
-3.048735,313.482147,41.673508,0.000027,0.000041,-0.000021,1
-3.048302,313.485504,41.674011,0.000027,0.000046,-0.000026,1
-3.049686,313.485413,41.673233,0.000011,0.000044,-0.000018,1
-3.048645,313.483185,41.673454,0.000014,0.000041,-0.000017,1
-3.049403,313.486694,41.673454,0.00002,0.00004,-0.000021,1
-3.048991,313.480774,41.673393,0.000015,0.000037,-0.000018,1
-3.049606,313.486664,41.673641,0.000018,0.00004,-0.000029,1
-3.049376,313.479126,41.673977,0.000008,0.000035,-0.000019,1
-3.049934,313.486084,41.673824,0.000029,0.000036,-0.000031,1
-3.050122,313.483246,41.674522,0.000023,0.000035,-0.000027,1
-3.050299,313.483185,41.673672,0.000023,0.000035,-0.000027,1
-3.049165,313.4823,41.675037,0.000014,0.000035,-0.000027,1
-3.049831,313.480713,41.673328,0.000026,0.000033,-0.000028,1
-3.04784,313.484039,41.675804,0.000031,0.000036,-0.000016,1
-3.050054,313.481781,41.675011,0.000025,0.000035,-0.000011,1
-3.047198,313.483185,41.675331,0.000031,0.000038,-0.000027,1
-3.047749,313.48172,41.674988,0.000012,0.000035,-0.000019,1
-3.047621,313.480316,41.675125,0.000019,0.000039,-0.00001,1
-3.048375,313.482727,41.674816,0.000016,0.000043,-0.000013,1
-3.04669,313.481232,41.675285,0.000024,0.00004,-0.000016,1
-3.046621,313.485016,41.674633,0.000027,0.000043,-0.000024,1
-3.046643,313.480316,41.675827,0.000027,0.000041,-0.000018,1
-3.047003,313.484406,41.674377,0.000019,0.000048,-0.000022,1
-3.046612,313.482208,41.674862,0.00003,0.000043,-0.000027,1
-3.047104,313.483887,41.674885,0.000027,0.00004,-0.000032,1
-3.046178,313.480896,41.67514,0.000021,0.00004,-0.000033,1
-3.048102,313.479156,41.674282,0.000033,0.000036,-0.000024,1
-3.045742,313.483582,41.674595,0.000023,0.000039,-0.000035,1
-3.046559,313.480103,41.67371,0.000037,0.000036,-0.000034,1
-3.04635,313.483246,41.675713,0.000023,0.000038,-0.000035,1
-3.047452,313.481628,41.673996,0.000036,0.000033,-0.000031,1
-3.044367,313.482086,41.674641,0.000022,0.000032,-0.000036,1
-3.046126,313.482697,41.674545,0.000034,0.000033,-0.000034,1
-3.044641,313.479523,41.674946,0.000031,0.000037,-0.000034,1
-3.04638,313.484161,41.675648,0.000032,0.000039,-0.000025,1
-3.044377,313.472748,41.6749,0.00002,0.000035,-0.000016,1
-3.044324,313.482788,41.675003,0.000012,0.000039,-0.000031,1
-3.044196,313.479584,41.675053,0.000023,0.000038,-0.000024,1
-3.043863,313.481171,41.675903,0.000016,0.000038,-0.000026,1
-3.045184,313.485016,41.67458,0.000028,0.000045,-0.000023,1
-3.042359,313.480072,41.67485,0.000016,0.00004,-0.000015,1
-3.044997,313.48465,41.67519,0.00002,0.000046,-0.00003,1
-3.044166,313.478668,41.675064,0.000017,0.000042,-0.000025,1
-3.043705,313.488098,41.675831,0.000018,0.000044,-0.000023,1
-3.044847,313.480499,41.674519,0.000026,0.000041,-0.000017,1
-3.043712,313.484863,41.674747,0.000019,0.000041,-0.000025,1
-3.045615,313.48761,41.674149,0.000013,0.000045,-0.000019,1
-3.044938,313.483276,41.674019,0.000015,0.000043,-0.000028,1
-3.045276,313.486206,41.674564,0.000016,0.000043,-0.000024,1
-3.045197,313.479279,41.674824,0.00002,0.000042,-0.000031,1
-3.044491,313.484772,41.67548,0.00002,0.000041,-0.000037,1
-3.047235,313.481018,41.675018,0.00002,0.000038,-0.00004,1
-3.043104,313.481384,41.67593,0.000016,0.000039,-0.000046,1
-3.045967,313.487274,41.675037,0.000018,0.00004,-0.00003,1
-3.043296,313.478912,41.675091,0.000008,0.000037,-0.000027,1
-3.04534,313.490875,41.675896,0.000007,0.00004,-0.000041,1
-3.042688,313.476044,41.675743,0.000004,0.000039,-0.000036,1
-3.043597,313.487885,41.676109,0.000016,0.000038,-0.000037,1
-3.043379,313.477173,41.675014,0.000016,0.00004,-0.000029,1
-3.042703,313.483337,41.675003,0.000013,0.00004,-0.00003,1
-3.043592,313.48172,41.675152,0.000007,0.000041,-0.000028,1
-3.04123,313.481049,41.673592,0.000011,0.000037,-0.000019,1
-3.042893,313.485077,41.674648,0.000013,0.000043,-0.000021,1
-3.042664,313.481079,41.673828,0.00001,0.000042,-0.000027,1
-3.042797,313.487335,41.674881,0.000002,0.000046,-0.000031,1
-3.043829,313.480804,41.673897,0.000018,0.000042,-0.000026,1
-3.042599,313.485748,41.67514,0.000002,0.000042,-0.000031,1
-3.044864,313.484802,41.674534,0.000016,0.000041,-0.000021,1
-3.042955,313.481781,41.673969,0.000015,0.000043,-0.000036,1
-3.045251,313.48645,41.674351,0.000016,0.000043,-0.000036,1
-3.042829,313.479828,41.674038,0.000015,0.000042,-0.000034,1
-3.045823,313.486603,41.673439,0.000015,0.000041,-0.000038,1
-3.044106,313.481384,41.674725,0.00001,0.000036,-0.000035,1
-3.045626,313.484863,41.673813,0.00002,0.000036,-0.000042,1
-3.042898,313.486481,41.674191,0.000012,0.00004,-0.000048,1
-3.04449,313.482208,41.674004,0.000004,0.000041,-0.000042,1
-3.044636,313.484863,41.674141,0.00001,0.000038,-0.000046,1
-3.043365,313.481415,41.673668,0.000014,0.000039,-0.000046,1
-3.044034,313.48584,41.674038,0.000017,0.00004,-0.000049,1
-3.043186,313.48056,41.673653,0.000008,0.00004,-0.000046,1
-3.043666,313.482147,41.673435,0.000013,0.000039,-0.000029,1
-3.043368,313.48468,41.674248,0.000009,0.000039,-0.000031,1
-3.042611,313.480011,41.673622,0.00001,0.000041,-0.000038,1
-3.043617,313.485931,41.673721,0.000013,0.000043,-0.000043,1
-3.04261,313.477051,41.672825,-0.000001,0.000042,-0.00003,1
-3.044036,313.485413,41.673851,0.000001,0.000043,-0.000035,1
-3.043924,313.478058,41.672943,0.000007,0.000038,-0.000032,1
-3.044427,313.480804,41.672962,0.000003,0.000042,-0.000047,1
-3.044754,313.483459,41.672653,0.000013,0.000041,-0.000038,1
-3.044457,313.476257,41.671581,0.000002,0.000039,-0.000038,1
-3.045634,313.484589,41.67358,0.000016,0.000042,-0.000039,1
-3.044441,313.477692,41.670525,0.000009,0.000037,-0.000042,1
-3.046166,313.482178,41.673344,0.000014,0.000036,-0.000045,1
-3.044279,313.476776,41.670753,0.000011,0.000038,-0.000048,1
-3.044604,313.481049,41.671768,0.000012,0.000038,-0.000044,1
-3.044791,313.479553,41.671162,0.000016,0.000038,-0.000045,1
-3.044616,313.478394,41.671364,0.00001,0.00004,-0.00004,1
-3.044529,313.481689,41.671814,0.000017,0.000039,-0.000038,1
-3.045266,313.479492,41.671822,-0.000001,0.00004,-0.000041,1
-3.044194,313.478882,41.67215,0.000015,0.000041,-0.000042,1
-3.045313,313.48291,41.672585,0.000006,0.000042,-0.000029,1
-3.04507,313.477264,41.671898,0.000008,0.000044,-0.000028,1
-3.044984,313.480804,41.672527,0.000012,0.000043,-0.000028,1
-3.045133,313.476685,41.670902,0.00001,0.000042,-0.00003,1
-3.04361,313.481995,41.672329,0.00001,0.000042,-0.000035,1
-3.044219,313.477783,41.672409,0.000005,0.000043,-0.000023,1
-3.044648,313.480865,41.672531,0.000006,0.000043,-0.000027,1
-3.04435,313.477783,41.671482,0.000013,0.000041,-0.000023,1
-3.045882,313.479248,41.672234,0.000012,0.000043,-0.000018,1
-3.044101,313.480042,41.672985,0.000007,0.000042,-0.000039,1
-3.045416,313.479126,41.672585,0.000004,0.000041,-0.000029,1
-3.043613,313.478699,41.672653,0.000012,0.000039,-0.000034,1
-3.044402,313.479401,41.672497,0.000011,0.000041,-0.000027,1
-3.044191,313.479645,41.672451,0.00001,0.000037,-0.000032,1
-3.044017,313.481689,41.672543,0.000003,0.000039,-0.000033,1
-3.044812,313.479584,41.672859,0.000011,0.000038,-0.000029,1
-3.043308,313.479126,41.672829,0.000002,0.000036,-0.000037,1
-3.044019,313.479767,41.674431,0.000009,0.000039,-0.000035,1
-3.043572,313.479218,41.673939,-0.00001,0.00004,-0.000041,1
-3.043387,313.481812,41.674545,0.000001,0.000043,-0.000036,1
-3.043678,313.479401,41.672405,-0.000006,0.000043,-0.000034,1
-3.043257,313.482391,41.673893,0.000006,0.000042,-0.000025,1
-3.043435,313.478699,41.673729,-0.000002,0.00004,-0.00003,1
-3.043126,313.483032,41.673443,0.000003,0.000043,-0.000026,1
-3.04315,313.479614,41.674519,-0.000008,0.000038,-0.00002,1
-3.043629,313.47998,41.675335,-0.000014,0.000043,-0.000025,1
-3.042943,313.480042,41.674957,-0.000005,0.000042,-0.000033,1
-3.043033,313.483154,41.67445,0.000001,0.000039,-0.000021,1
-3.041907,313.482544,41.674816,0,0.00004,-0.00003,1
-3.043016,313.480743,41.674339,-0.000003,0.00004,-0.00003,1
-3.041641,313.481873,41.674225,-0.000005,0.000041,-0.000024,1
-3.042395,313.48288,41.674957,-0.000002,0.00004,-0.000028,1
-3.041688,313.482239,41.675129,-0.000009,0.000041,-0.00003,1
-3.041697,313.481567,41.675064,0.000001,0.00004,-0.000029,1
-3.041074,313.478485,41.675148,0.000004,0.000038,-0.000032,1
-3.041468,313.483246,41.674919,-0.000003,0.00004,-0.00003,1
-3.040691,313.481995,41.675655,0.000002,0.000041,-0.000031,1
-3.040933,313.48291,41.674862,0.000001,0.00004,-0.000023,1
-3.039948,313.481018,41.675266,0.000006,0.000037,-0.000039,1
-3.040435,313.482452,41.675964,0.000012,0.000045,-0.000034,1
-3.039633,313.485016,41.675171,0.000007,0.000043,-0.000027,1
-3.038866,313.483826,41.675377,0.000011,0.000046,-0.000027,1
-3.039277,313.483948,41.675846,-0.000006,0.000047,-0.000024,1
-3.038356,313.482056,41.674641,0.000005,0.000047,-0.000028,1
-3.03852,313.486481,41.677055,0.000002,0.000046,-0.000032,1
-3.039154,313.4841,41.675144,-0.000002,0.000044,-0.000035,1
