Format Version,1.24,Take Name,Take 2025-04-01 01.55.23 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-04-01 01.55.23.678 PM,Capture Start Frame,6940146,Total Frames in Take,8758,Total Exported Frames,8758,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6509,54.241667,-0.013550,0.159657,-0.015885,0.986952,-46.031574,345.210663,36.628529,53.367260,341.307129,51.098457,48.451225,340.576141,2.714533,-122.685272,347.698517,-28.614260,-82.314972,345.166809,-57.091618,-63.911201,347.215546,136.073059,-109.096886,349.299957,115.590973,53.565701,341.419739,51.292225,48.254711,340.412231,2.722574,-122.590462,347.637512,-28.782164,-82.530342,345.309937,-57.310600,-63.821175,347.304626,136.158310,-109.086342,349.197906,115.675125,-439.674957,12.283533,-462.584381,-449.357880,13.095402,-426.329193,-394.107788,14.452507,-408.210999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.334076,90.379875,-130.469101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6510,54.250000,-0.013766,0.159177,-0.015816,0.987027,-45.454319,345.185883,36.397614,53.931404,341.310303,50.964798,49.062084,340.557983,2.576474,-122.045738,347.629547,-28.919928,-81.647499,345.094818,-57.357372,-63.430058,347.228363,135.824051,-108.596474,349.294281,115.297623,54.166420,341.525604,51.250538,48.908745,340.333923,2.623356,-121.989883,347.531616,-29.095760,-81.904350,345.299652,-57.601444,-63.308647,347.283447,135.882248,-108.533806,349.239471,115.339737,-439.657623,12.290014,-462.561798,-449.349579,13.070436,-426.296143,-394.099274,14.418964,-408.205109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.156036,90.994949,-130.135788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6511,54.258333,-0.013824,0.158764,-0.015823,0.987093,-44.916748,345.131500,36.058273,54.456829,341.259521,50.708996,49.627960,340.500885,2.316717,-121.453606,347.565369,-29.323559,-81.031578,345.027679,-57.726910,-62.975594,347.186493,135.469376,-108.124886,349.248962,114.904968,54.682068,341.366302,50.903774,49.446171,340.347931,2.319588,-121.360970,347.479065,-29.466921,-81.239426,345.205841,-57.962708,-62.881382,347.301514,135.547241,-108.108391,349.141052,114.938942,-439.675079,12.269372,-462.588654,-449.359985,13.104382,-426.323334,-394.111603,14.437497,-408.215759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.117188,92.600685,-129.216858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6512,54.266667,-0.014100,0.158309,-0.015533,0.987167,-44.332840,345.107178,35.763096,55.030025,341.309052,50.505547,50.245480,340.524689,2.109274,-120.812096,347.459076,-29.689100,-80.362679,344.935516,-58.054676,-62.483059,347.196136,135.156860,-107.615082,349.218597,114.550636,55.276783,341.538086,50.738445,50.029434,340.252869,2.131684,-120.735291,347.379242,-29.868931,-80.608604,345.118317,-58.279991,-62.394073,347.229645,135.235428,-107.591408,349.154449,114.616325,-439.666809,12.288385,-462.579712,-449.364166,13.082239,-426.309113,-394.111694,14.435802,-408.214905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.428772,91.038658,-130.025192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6513,54.275000,-0.014268,0.158098,-0.015149,0.987204,-43.744316,345.103302,35.499741,55.615547,341.389771,50.283932,50.851585,340.591095,1.885865,-120.198502,347.378418,-29.984455,-79.735336,344.881897,-58.332821,-61.937191,347.198761,134.885559,-107.062370,349.179810,114.260315,55.912807,341.683960,50.578400,50.665504,340.267303,1.907232,-120.150879,347.309021,-30.158947,-80.004295,345.082794,-58.558727,-61.815399,347.239014,134.936951,-107.012405,349.095642,114.293800,-439.659698,12.275374,-462.575409,-449.365875,13.078816,-426.298981,-394.096283,14.432156,-408.208435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.438416,90.313400,-130.437088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6514,54.283333,-0.014201,0.157970,-0.015398,0.987222,-43.180626,345.046692,35.164368,56.173367,341.281799,49.974987,51.421967,340.487976,1.575604,-119.616089,347.364136,-30.340199,-79.146606,344.848389,-58.677841,-61.399059,347.146423,134.545410,-106.517685,349.151489,113.908188,56.412189,341.389526,50.139744,51.248489,340.289612,1.592731,-119.538315,347.274658,-30.498335,-79.369431,345.042206,-58.897099,-61.304020,347.222290,134.614914,-106.497604,349.064575,113.952377,-439.672272,12.274808,-462.590698,-449.366943,13.125886,-426.306305,-394.115570,14.435440,-408.215790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.220764,91.989494,-129.554550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6515,54.291667,-0.014434,0.157808,-0.014971,0.987251,-42.581722,345.048431,34.868931,56.771107,341.380157,49.711571,52.035450,340.566010,1.310982,-118.998985,347.273682,-30.660067,-78.518402,344.785980,-58.984352,-60.832901,347.164093,134.243637,-105.946976,349.120697,113.591759,57.013680,341.588531,49.957405,51.862041,340.334595,1.319717,-118.922424,347.193695,-30.810610,-78.766975,344.965820,-59.205452,-60.717289,347.211548,134.293716,-105.917206,349.051331,113.632103,-439.649994,12.303520,-462.559082,-449.360474,13.110042,-426.279572,-394.093567,14.438691,-408.202484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.535583,90.317062,-130.401962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6516,54.300000,-0.014376,0.157979,-0.015182,0.987221,-41.992096,344.980042,34.546753,57.364147,341.267059,49.355381,52.611660,340.457550,0.956371,-118.430656,347.242493,-30.956116,-77.960831,344.738403,-59.294304,-60.208519,347.098572,133.927780,-105.328735,349.076172,113.291351,57.596100,341.429108,49.552082,52.404903,340.232727,1.001071,-118.338371,347.153259,-31.119211,-78.215790,344.933167,-59.514023,-60.108059,347.181335,134.000717,-105.320778,348.977936,113.346916,-439.672394,12.265789,-462.598969,-449.366058,13.154674,-426.305603,-394.106232,14.437281,-408.222198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.299530,92.013695,-129.514694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6517,54.308333,-0.014446,0.158018,-0.014565,0.987223,-41.412258,344.975769,34.287125,57.949940,341.385223,49.086014,53.193813,340.572571,0.687409,-117.859856,347.147125,-31.208284,-77.389671,344.694855,-59.550495,-59.621754,347.066010,133.670013,-104.746376,348.988861,113.038040,58.231472,341.623077,49.356319,53.033184,340.340271,0.700507,-117.793373,347.064148,-31.373426,-77.643700,344.877777,-59.732929,-59.511738,347.122223,133.717941,-104.725220,348.902130,113.066948,-439.667389,12.275389,-462.589203,-449.377777,13.097808,-426.293060,-394.111816,14.420618,-408.222900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.534790,90.335075,-130.396484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6518,54.316667,-0.014493,0.158164,-0.014341,0.987202,-40.765873,344.966919,33.970139,58.602402,341.421478,48.739059,53.832016,340.605835,0.341907,-117.234238,347.102570,-31.502195,-76.771530,344.668060,-59.856594,-58.946270,347.050751,133.358490,-104.077988,348.952820,112.740120,58.887035,341.762756,49.050270,53.625465,340.236023,0.347191,-117.170891,347.048981,-31.649481,-77.050049,344.849884,-60.067104,-58.845295,347.069061,133.397812,-104.063713,348.881409,112.776917,-439.656860,12.284003,-462.584839,-449.371063,13.136371,-426.284149,-394.088348,14.455834,-408.218964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.304504,91.958649,-129.516708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6519,54.325000,-0.014759,0.158204,-0.014135,0.987195,-40.152740,344.901550,33.603237,59.218655,341.411652,48.364357,54.444092,340.571442,-0.031959,-116.628334,346.969727,-31.862825,-76.167114,344.542023,-60.219936,-58.324757,347.022064,132.992340,-103.459358,348.892548,112.377388,59.512993,341.721863,48.670372,54.259533,340.216919,-0.030719,-116.569992,346.913910,-32.032455,-76.464058,344.738464,-60.444664,-58.232769,347.083710,133.052963,-103.442215,348.781433,112.426529,-439.670746,12.268586,-462.599823,-449.491577,13.045013,-426.209167,-394.110077,14.424068,-408.234863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.175690,92.616112,-129.201035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6520,54.333333,-0.014880,0.158346,-0.014326,0.987168,-39.566044,344.847504,33.259792,59.808392,341.327759,47.993343,55.019608,340.474854,-0.401348,-116.059769,346.922577,-32.184853,-75.607552,344.472565,-60.552895,-57.708706,347.003693,132.653503,-102.848587,348.883636,112.050980,60.141800,341.614960,48.261623,54.877899,340.156036,-0.423305,-116.005737,346.884644,-32.307804,-75.882660,344.638367,-60.758148,-57.644810,347.064209,132.718491,-102.873184,348.776031,112.091148,-439.650391,12.288129,-462.577393,-449.511841,12.986553,-426.186829,-394.079987,14.453519,-408.218719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.376038,91.020546,-130.042038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6521,54.341667,-0.015204,0.158279,-0.013895,0.987180,-38.978279,344.817291,32.922813,60.397797,341.399994,47.669411,55.615345,340.518066,-0.725385,-115.466499,346.786133,-32.531551,-75.008728,344.360474,-60.893768,-57.134323,347.006378,132.313354,-102.273636,348.832733,111.704765,60.696449,341.733978,47.969189,55.464481,340.185608,-0.743102,-115.395004,346.763092,-32.682594,-75.271362,344.495209,-61.104156,-57.038864,347.066345,132.365311,-102.255516,348.708466,111.724274,-439.669403,12.244960,-462.612793,-449.513214,13.007071,-426.216156,-394.090393,14.437514,-408.245758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.374847,90.385849,-130.454346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6522,54.350000,-0.015386,0.158310,-0.013943,0.987171,-38.371960,344.786469,32.589886,61.004978,341.370880,47.331059,56.219223,340.471039,-1.063082,-114.864525,346.733765,-32.860050,-74.408760,344.295959,-61.224083,-56.521214,347.013428,131.980820,-101.661842,348.833801,111.374603,61.281391,341.647491,47.613903,56.046501,340.163605,-1.071247,-114.796135,346.691498,-32.988617,-74.686287,344.457916,-61.447495,-56.451775,347.058746,132.031158,-101.643753,348.742401,111.418816,-439.675140,12.266180,-462.592743,-449.525421,13.007310,-426.191956,-394.096405,14.458664,-408.230774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.277924,90.345573,-130.491852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6523,54.358333,-0.015424,0.158407,-0.013786,0.987157,-37.799030,344.753693,32.245407,61.581963,341.370087,46.966629,56.786739,340.467651,-1.426525,-114.305397,346.675232,-33.189152,-73.854576,344.249634,-61.561283,-55.928959,346.976990,131.639954,-101.074326,348.782562,111.042801,61.905048,341.667786,47.218029,56.628559,340.118591,-1.438433,-114.246017,346.613464,-33.299809,-74.102921,344.457062,-61.781399,-55.843269,347.063110,131.681870,-101.074104,348.639709,111.060677,-439.659821,12.256440,-462.590332,-449.505524,13.006503,-426.190613,-394.063965,14.445852,-408.238922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.199585,90.319954,-130.529556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6524,54.366667,-0.015506,0.158589,-0.013314,0.987133,-37.208828,344.775391,31.911335,62.180977,341.486420,46.594440,57.368042,340.578979,-1.796860,-113.742096,346.623474,-33.493885,-73.299881,344.236115,-61.881504,-55.302715,346.982452,131.312820,-100.457672,348.744873,110.732964,62.497131,341.816620,46.900661,57.218235,340.229004,-1.841606,-113.692841,346.586151,-33.615749,-73.563805,344.397949,-62.085884,-55.243732,347.014008,131.368637,-100.461151,348.660645,110.774048,-439.758484,12.191987,-462.578033,-449.527435,13.004311,-426.215881,-394.101227,14.423615,-408.255890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.162659,90.359550,-130.543274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6525,54.375000,-0.015465,0.158959,-0.013322,0.987074,-36.607891,344.777679,31.627800,62.792717,341.483337,46.236404,57.943611,340.580322,-2.151366,-113.189888,346.634674,-33.720097,-72.768982,344.248138,-62.138115,-54.627464,346.976746,131.042953,-99.797714,348.742828,110.496986,63.099922,341.771149,46.523415,57.793591,340.223297,-2.143440,-113.140823,346.589172,-33.865528,-73.047775,344.444641,-62.347675,-54.524101,347.051300,131.086090,-99.752075,348.619232,110.527908,-439.720673,12.260961,-462.530151,-449.502869,13.010404,-426.177551,-394.058472,14.461067,-408.228241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.168335,90.309654,-130.539490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6526,54.383333,-0.015383,0.159496,-0.013093,0.986992,-36.047325,344.722839,31.261347,63.370495,341.465332,45.760670,58.468960,340.572174,-2.622005,-112.701340,346.564697,-34.002476,-72.310501,344.201538,-62.465176,-53.959290,346.890259,130.696640,-99.152641,348.643036,110.200401,63.704647,341.793610,46.009884,58.295731,340.209381,-2.631248,-112.652695,346.514862,-34.106354,-72.554382,344.381744,-62.661102,-53.915798,346.930664,130.755051,-99.152420,348.552460,110.227913,-439.755829,12.177134,-462.585266,-449.516571,13.009351,-426.223114,-394.089874,14.422928,-408.263031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.193054,90.383690,-130.528915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6527,54.391667,-0.015356,0.160007,-0.013341,0.986906,-35.480446,344.683014,30.910870,63.950523,341.374390,45.308052,58.998810,340.483124,-3.069548,-112.200546,346.563599,-34.274170,-71.840195,344.179199,-62.778332,-53.289085,346.860992,130.364487,-98.502563,348.636810,109.914680,64.231789,341.536774,45.499657,58.863522,340.264252,-3.054353,-112.134132,346.494934,-34.386959,-72.103455,344.358887,-62.965824,-53.239204,346.957794,130.429611,-98.509392,348.521881,109.943741,-439.737671,12.261934,-462.540985,-449.509308,13.041778,-426.178955,-394.078766,14.483400,-408.227905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.212799,90.322044,-130.515686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6528,54.400000,-0.015530,0.160374,-0.012879,0.986850,-34.876778,344.662048,30.570940,64.568260,341.451172,44.892944,59.580528,340.546082,-3.480695,-111.648293,346.457001,-34.555950,-71.307419,344.105835,-63.090420,-52.611694,346.841736,130.037689,-97.842422,348.570465,109.622032,64.833290,341.710785,45.149956,59.413612,340.245087,-3.467476,-111.606209,346.440094,-34.694653,-71.564278,344.245483,-63.300297,-52.538582,346.923431,130.103149,-97.811607,348.435791,109.654686,-439.733185,12.188324,-462.573883,-449.496490,12.997190,-426.210724,-394.062683,14.421196,-408.255493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.167084,91.033730,-130.132355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6529,54.408333,-0.015727,0.160878,-0.013048,0.986763,-34.352100,344.616455,30.170702,65.106590,341.382996,44.392437,60.069153,340.458435,-3.975686,-111.189629,346.405457,-34.878448,-70.878639,344.030304,-63.453121,-51.984692,346.844269,129.654587,-97.235764,348.577271,109.284409,65.372803,341.567047,44.543877,59.935440,340.220886,-3.950819,-111.126785,346.347931,-34.993759,-71.114586,344.194733,-63.627182,-51.949615,346.928040,129.736633,-97.236061,348.468445,109.314209,-439.745636,12.242502,-462.558167,-449.506073,13.046859,-426.203125,-394.091400,14.466991,-408.238281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.042084,91.953148,-129.618729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6530,54.416667,-0.015907,0.161275,-0.012999,0.986696,-33.771473,344.606415,29.805727,65.699188,341.391724,43.947750,60.622601,340.450348,-4.415956,-110.662056,346.363007,-35.181583,-70.373955,343.984009,-63.788197,-51.323570,346.864838,129.303162,-96.591415,348.584717,108.969170,65.990005,341.584961,44.123795,60.517830,340.231049,-4.408946,-110.597694,346.317322,-35.284027,-70.591003,344.131744,-63.985996,-51.277493,346.933960,129.364227,-96.565666,348.489807,108.996971,-439.723877,12.236517,-462.545013,-449.617462,12.984777,-426.088043,-394.062683,14.429659,-408.240051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.296661,90.993477,-130.084122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6531,54.425000,-0.015823,0.161568,-0.012125,0.986660,-33.192959,344.559235,29.434790,66.291672,341.505951,43.514229,61.186928,340.578064,-4.846770,-110.126358,346.215607,-35.504463,-69.851891,343.917603,-64.136909,-50.687641,346.742706,128.944000,-95.970825,348.395447,108.638611,66.563484,341.762665,43.766949,61.002724,340.222778,-4.818027,-110.101799,346.191467,-35.624996,-70.112076,344.111206,-64.341919,-50.650448,346.945068,129.037064,-95.868607,348.127625,108.617516,-439.748047,12.207566,-462.576019,-449.518219,13.025979,-426.214081,-394.095093,14.433705,-408.248535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.231354,92.006310,-129.544861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6532,54.433333,-0.016133,0.161888,-0.012495,0.986598,-32.692886,344.574707,29.108307,66.798843,341.467712,43.125660,61.662228,340.507996,-5.231345,-109.667198,346.233459,-35.782391,-69.412735,343.888824,-64.439186,-50.121792,346.841644,128.627182,-95.417030,348.508759,108.349884,67.074791,341.657715,43.304863,61.536850,340.246857,-5.195933,-109.628822,346.209167,-35.885056,-69.652374,344.035400,-64.629265,-50.071861,346.926849,128.682022,-95.388046,348.440765,108.358978,-439.733398,12.252863,-462.548309,-449.631775,13.009312,-426.079376,-394.083282,14.444643,-408.230469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.189880,91.931534,-129.568115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6533,54.441667,-0.015785,0.162226,-0.011946,0.986555,-32.156139,344.570587,28.747557,67.348175,341.546844,42.693607,62.179104,340.624329,-5.660663,-109.176773,346.211975,-36.088593,-68.939880,343.930939,-64.775162,-49.518524,346.734070,128.280365,-94.829323,348.375366,108.035759,67.654015,341.835663,42.977333,62.066177,340.282074,-5.641452,-109.215317,346.268799,-36.188545,-69.187103,344.025787,-64.952705,-49.488380,346.915131,128.353165,-94.734848,348.094879,107.980194,-439.738739,12.195239,-462.569427,-449.639893,12.947268,-426.111115,-394.087006,14.380193,-408.252045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.243378,90.996025,-130.103607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6534,54.450000,-0.015600,0.162711,-0.012296,0.986474,-31.638662,344.535645,28.405413,67.876755,341.431854,42.254318,62.660172,340.525909,-6.095167,-108.720749,346.253082,-36.355698,-68.513405,343.948608,-65.081802,-48.903004,346.686584,127.955559,-94.232109,348.367920,107.755241,68.118538,341.597748,42.490356,62.531033,340.288086,-6.034361,-108.771278,346.328125,-36.444523,-68.730545,344.013702,-65.274498,-48.856918,346.953369,128.043533,-94.095116,348.011261,107.669937,-439.743195,12.274725,-462.545837,-449.650543,13.010259,-426.077545,-394.101593,14.469813,-408.217773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.240875,90.342644,-130.504059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6535,54.458333,-0.015400,0.163389,-0.012147,0.986367,-31.113342,344.539795,28.086899,68.421608,341.450226,41.797905,63.138908,340.565216,-6.544785,-108.284515,346.270844,-36.567657,-68.116142,343.987701,-65.349922,-48.241585,346.641846,127.661583,-93.598694,348.323059,107.524231,68.703926,341.680511,42.022205,63.042461,340.296143,-6.495136,-108.319572,346.335968,-36.653179,-68.356499,344.068970,-65.545410,-48.191952,346.864380,127.741814,-93.460678,348.000214,107.443443,-439.728241,12.226885,-462.554871,-449.644531,12.948185,-426.087128,-394.084595,14.376055,-408.241608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.215881,90.318176,-130.524017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6536,54.466667,-0.015618,0.164312,-0.011831,0.986214,-30.639805,344.534607,27.702808,68.922867,341.515198,41.226898,63.549541,340.611755,-7.105466,-107.933975,346.194550,-36.806522,-67.818481,343.929138,-65.663834,-47.581509,346.656067,127.308998,-92.977646,348.300995,107.256752,69.182869,341.707581,41.447845,63.431747,340.351593,-7.049008,-107.980492,346.243317,-36.896347,-68.040512,344.017761,-65.816170,-47.560493,346.876740,127.397049,-92.843643,347.995697,107.155647,-439.746307,12.225237,-462.566284,-449.647644,12.986423,-426.106323,-394.174438,14.384365,-408.198700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.080688,91.965553,-129.606354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6537,54.475000,-0.015603,0.164993,-0.011761,0.986101,-30.142807,344.560242,27.368273,69.438774,341.550690,40.754642,63.998795,340.649841,-7.570308,-107.526176,346.216095,-37.034134,-67.450333,343.956909,-65.946983,-46.947155,346.673309,126.997902,-92.371124,348.314667,107.008484,69.687500,341.709564,40.984951,63.902496,340.435242,-7.527862,-107.545906,346.312103,-37.134342,-67.670570,344.007050,-66.130844,-46.895073,346.912659,127.095879,-92.227654,347.990997,106.916374,-439.730042,12.261923,-462.548126,-449.660034,12.944178,-426.071106,-394.160889,14.395841,-408.190857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.512115,90.320923,-130.409286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6538,54.483333,-0.015783,0.165477,-0.011438,0.986021,-29.678682,344.519073,26.988825,69.918190,341.580353,40.276810,64.430748,340.664185,-8.042482,-107.127197,346.106842,-37.336937,-67.078613,343.867920,-66.289108,-46.385326,346.644745,126.634613,-91.830261,348.250458,106.690018,70.160149,341.799438,40.506653,64.309753,340.362885,-7.968761,-107.173897,346.140350,-37.440292,-67.314972,343.987335,-66.462158,-46.333447,346.874725,126.720901,-91.701073,347.934204,106.601250,-439.812775,12.267522,-462.512177,-449.667297,12.933845,-426.091461,-394.171021,14.356816,-408.201141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.418427,91.036652,-130.037903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6539,54.491667,-0.016075,0.165707,-0.011445,0.985978,-29.216793,344.555725,26.626787,70.386589,341.632111,39.869205,64.876289,340.687744,-8.446954,-106.695938,346.100800,-37.663124,-66.660927,343.848267,-66.633003,-45.876320,346.737366,126.279266,-91.330826,348.328217,106.355309,70.651382,341.780487,40.087475,64.772842,340.486115,-8.398252,-106.730194,346.173920,-37.737644,-66.898506,343.895935,-66.783325,-45.863499,346.960266,126.363503,-91.204636,348.024353,106.243843,-439.816193,12.356439,-462.474457,-449.668884,12.985841,-426.066986,-394.180298,14.416928,-408.173370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.164368,92.584373,-129.204544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6540,54.500000,-0.016064,0.165938,-0.011318,0.985940,-28.734581,344.513214,26.277527,70.875755,341.612457,39.472633,65.342827,340.670044,-8.840975,-106.244499,346.044098,-37.975624,-66.222664,343.803040,-66.964592,-45.347488,346.684143,125.938011,-90.811798,348.265503,106.035683,71.119865,341.824402,39.691784,65.214264,340.377655,-8.779011,-106.286270,346.073273,-38.086349,-66.443314,343.921021,-67.120750,-45.306705,346.907257,126.028404,-90.685722,347.961548,105.957001,-439.739685,12.308379,-462.526978,-449.667206,12.910237,-426.072449,-394.158661,14.352392,-408.189667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.556793,90.311081,-130.400452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6541,54.508333,-0.016233,0.166091,-0.011028,0.985915,-28.326313,344.519043,25.948420,71.290062,341.683502,39.112076,65.742149,340.726349,-9.199522,-105.857880,345.986572,-38.280087,-65.843994,343.763702,-67.281433,-44.908443,346.702942,125.613747,-90.380150,348.251251,105.725708,71.552444,341.859070,39.328823,65.625931,340.509155,-9.136499,-105.896645,346.055511,-38.374531,-66.077255,343.821655,-67.457611,-44.875668,346.937592,125.689316,-90.246490,347.942657,105.625084,-439.799011,12.374882,-462.490051,-449.671356,12.988328,-426.073486,-394.178253,14.387707,-408.177795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.320709,91.995529,-129.511536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
