x_end_avg,y_end_avg,z_end_avg,qx_end_avg,qy_end_avg,qz_end_avg,qw_end_avg,l0,l1,l2,l3,l4,l5,l6,l7,l8
-0.204332886,0.00122538,0.363880372,0.069547965,-0.4004902,0.009214146,0.913611394,-90.73756396,-69.8096247,-43.09199469,-93.05416281,-57.48579516,-38.90371295,-7.021894817,-23.58349508,-23.38959195
-0.211087065,0.007914901,0.369997849,0.045370035,-0.400735845,0.005250902,0.915054518,-87.91203689,-75.23973703,-45.88724022,-98.59563896,-60.94836603,-40.71518775,-8.827315725,-24.38538861,-23.87072807
-0.210254996,0.017776013,0.372762303,0.002173189,-0.410365296,-0.007931614,0.911884143,-85.68496872,-79.62929749,-48.59680174,-104.336486,-62.21261902,-41.02528788,-10.40763376,-24.55229143,-24.82612231
-0.216442963,0.025678245,0.377938606,-0.024730441,-0.420247613,-0.015235451,0.906944447,-82.85944165,-85.05940983,-51.39204726,-109.8779622,-65.67518989,-42.83676267,-12.21305467,-25.35418497,-25.30725843
-0.219425836,0.034473908,0.382471466,-0.072537363,-0.414960625,-0.034987106,0.906268124,-80.03314403,-90.11924623,-55.19445078,-115.1441238,-68.71360182,-43.59755013,-14.35592414,-23.06358314,-24.45052361
-0.225588295,0.042365931,0.389595693,-0.098235885,-0.421381246,-0.04411029,0.900467567,-77.20761696,-95.54935856,-57.9896963,-120.6856,-72.1761727,-45.40902492,-16.16134505,-23.86547668,-24.93165973
-0.222659321,0.049326301,0.386248801,-0.120339528,-0.400813885,-0.052863062,0.906681931,-73.18485134,-96.92144696,-55.56039805,-119.6535952,-74.81103029,-46.45815936,-18.11301756,-18.65432468,-24.34378167
-0.221187388,0.057285923,0.384555809,-0.129661117,-0.387381063,-0.048856403,0.911447727,-68.93747099,-92.62867333,-53.22752081,-114.3342476,-78.63296735,-48.18263746,-19.44596579,-16.78942036,-23.22483908
-0.211151173,0.064268127,0.371613602,-0.121819795,-0.343927352,-0.027225771,0.930662491,-65.027398,-90.64333071,-49.94643306,-108.1585714,-83.21136468,-48.14444372,-21.01327616,-17.6763922,-24.32142875
-0.209292478,0.068953943,0.366862643,-0.120140012,-0.320327656,-0.023126036,0.939373066,-60.78001765,-86.35055708,-47.61355581,-102.8392238,-87.03330174,-49.86892182,-22.34622439,-15.81148788,-23.20248616
-0.202045341,0.084557309,0.360656122,-0.122783656,-0.298103224,-0.005539757,0.94658753,-57.45129099,-83.21149896,-45.33157331,-97.99171197,-89.13346893,-51.31206401,-19.59635369,-16.22252163,-10.9663097
-0.198271896,0.086761703,0.356408344,-0.115385234,-0.265434969,0.001045725,0.957198742,-53.20391064,-78.91872533,-42.99869607,-92.67236441,-92.955406,-53.0365421,-20.92930192,-14.35761731,-9.847367103
-0.192195244,0.10417129,0.350950052,-0.116475292,-0.242376179,0.015401425,0.963042102,-49.41585713,-75.27780945,-40.01626619,-87.88893469,-94.86645812,-55.67035225,-25.69584068,-13.85568203,-3.094807577
-0.192773397,0.10399038,0.349386483,-0.097778655,-0.222445991,0.024044048,0.969731406,-45.16847678,-70.98503582,-37.68338894,-82.56958713,-98.68839519,-57.39483034,-27.02878891,-11.99077771,-1.975864984
-0.179113634,0.118211939,0.343564288,-0.09019257,-0.193485503,0.033938213,0.97635898,-38.90075985,-65.96819106,-34.72573538,-77.21819849,-101.0298898,-59.04897446,-27.75353241,-14.03235791,2.934886076
-0.17937535,0.118035149,0.34359529,-0.071299904,-0.176475911,0.042294821,0.98080769,-34.6533795,-61.67541743,-32.39285814,-71.89885094,-104.8518268,-60.77345256,-29.08648064,-12.16745359,4.053828669
-0.170738766,0.146251171,0.346333388,-0.106892948,-0.177431649,0.041560444,0.977427561,-27.76348996,-54.7219483,-29.87618989,-75.10700535,-106.4683613,-63.53310012,-30.11217942,-13.93506282,-21.14888728
-0.167497792,0.166385979,0.352316678,-0.14347431,-0.195110335,0.040039036,0.969403917,-23.75876871,-49.33051472,-27.2219098,-81.10618029,-106.875117,-63.77791466,-27.61698056,-14.34942979,-21.39750746
-0.161638263,0.19484016,0.361861934,-0.192843807,-0.209229362,0.033104454,0.958091037,-18.08646331,-42.55806337,-27.11143563,-85.78484497,-108.9367621,-64.9051457,-26.95723052,-16.56541789,-21.14817553
-0.159413748,0.214955741,0.370825895,-0.22691886,-0.232362919,0.034774669,0.94514868,-14.08174205,-37.1666298,-24.45715554,-91.78401992,-109.3435177,-65.14996024,-24.46203166,-16.97978486,-21.39679571
-0.156298816,0.234779777,0.38286162,-0.270716047,-0.257761107,0.031892196,0.926960043,-22.96822873,-31.08468734,-24.72477842,-97.57293974,-110.8777181,-65.68598304,-25.28455722,-18.4449624,-20.94643984
-0.156011275,0.250252581,0.393943799,-0.302038017,-0.276846996,0.035516329,0.911519263,-18.96350747,-25.69325376,-22.07049833,-103.5721147,-111.2844738,-65.93079758,-22.78935836,-18.85932937,-21.19506002
-0.163270025,0.253513014,0.403008056,-0.316833067,-0.301782749,0.039374208,0.898328254,-20.35439018,-29.25656574,-23.12716972,-109.0161621,-112.6299518,-66.77121625,-23.52802171,-19.04910162,-21.54419217
-0.16221303,0.264060539,0.411101719,-0.337379142,-0.312404743,0.04159429,0.887044816,-16.34966893,-23.86513217,-20.47288963,-115.015337,-113.0367075,-67.01603079,-21.03282285,-19.46346859,-21.79281236
-0.161815084,0.262237193,0.41798562,-0.357698686,-0.33370743,0.044170499,0.871056811,-18.68854723,-28.62621565,-23.20149661,-121.4606224,-113.082167,-66.4831579,-23.37748756,-22.08893014,-24.05572368
-0.151617402,0.264877923,0.422796915,-0.382557746,-0.324911965,0.040161589,0.863984278,-20.20462355,-29.50992636,-23.77462785,-127.1334716,-113.1082653,-66.62748294,-31.00522117,-23.40168904,-24.84337903
-0.147084234,0.272650955,0.433818392,-0.421722999,-0.328667713,0.025666424,0.844670635,-15.75710085,-31.05732345,-26.70049697,-133.1175389,-114.2690442,-65.53320902,-32.54142034,-27.84579927,-11.06866236
-0.134042888,0.275810085,0.439718642,-0.452491472,-0.316022534,0.022561312,0.833589955,-17.27317717,-31.94103415,-27.27362821,-138.7903881,-114.2951425,-65.67753406,-40.16915395,-29.15855817,-11.8563177
-0.116623489,0.273166909,0.443636455,-0.487044107,-0.299921453,0.016834016,0.820092541,-15.13245398,-34.35658805,-29.69812839,-145.1438463,-110.9885811,-65.42755962,-46.17612033,-35.41199274,-28.46278704
-0.126754257,0.264452126,0.440170215,-0.459432009,-0.321622313,0.029350895,0.827417574,-21.69867911,-34.80832786,-30.11984374,-142.4226465,-109.8613605,-65.05979476,-40.93768698,-37.37044717,-29.6378597
-0.146783953,0.250372948,0.432510505,-0.431087558,-0.342940936,0.021689364,0.834316848,-24.11150449,-38.20098927,-31.84224355,-141.6167511,-110.29281,-62.99488015,-35.86387001,-30.84923943,-15.39733936
-0.15475437,0.242698948,0.430784655,-0.405274914,-0.364061614,0.033802399,0.837895449,-30.67772962,-38.65272908,-32.2639589,-138.8955513,-109.1655894,-62.62711528,-30.62543666,-32.80769386,-16.57241202
-0.174482319,0.226618928,0.426108982,-0.361532495,-0.397356379,0.039664786,0.842513423,-35.01725487,-41.09992969,-32.43601648,-138.4070037,-107.0177039,-61.63577555,-25.31931149,-28.50131721,-11.46468817
-0.180963721,0.216707151,0.424880054,-0.332234569,-0.417005756,0.054176064,0.844269711,-41.58348,-41.5516695,-32.85773183,-135.6858039,-105.8904833,-61.26801068,-20.08087814,-30.45977164,-12.63976083
-0.200407671,0.198368641,0.42051276,-0.28092277,-0.439800294,0.055706142,0.851207921,-47.26135519,-44.05113971,-33.4546183,-134.5309302,-106.4279302,-59.98845838,-14.88359888,-25.16081053,-10.52343524
-0.205245156,0.193227897,0.419774073,-0.254954094,-0.437889893,0.064071684,0.859735815,-53.44175242,-46.23015781,-34.67445975,-130.537217,-110.7524072,-62.28102931,-16.76569909,-26.4641346,-11.30542969
-0.204586123,0.180606924,0.408463273,-0.201584394,-0.41782005,0.078029415,0.882440677,-60.07797468,-46.0580411,-35.00688676,-127.1016669,-111.634218,-64.71770652,-18.59337634,-26.83875091,-25.89172501
-0.209519049,0.173051045,0.409088073,-0.173792399,-0.412133508,0.084603117,0.89038446,-66.25837191,-48.23705919,-36.22672822,-123.1079538,-115.9586951,-67.01027745,-20.47547655,-28.14207498,-26.67371945
-0.210000284,0.163622036,0.400357741,-0.120570707,-0.386965605,0.092382281,0.909497575,-71.84168166,-47.51550989,-37.00286245,-117.1433222,-118.411839,-70.94990152,-22.85536528,-28.45604517,-27.00786434
-0.214835339,0.154941068,0.400124991,-0.086190427,-0.375087933,0.098046759,0.917751102,-78.02207889,-49.69452798,-38.22270391,-113.149609,-122.7363161,-73.24247245,-24.73746549,-29.75936925,-27.78985878
-0.220222987,0.147978179,0.397727889,-0.036982651,-0.344992062,0.107874972,0.931652162,-83.60393238,-49.82326237,-38.17069175,-107.5704367,-126.1251265,-76.43356995,-25.51845996,-29.66801638,-20.47292845
-0.200542416,0.147842097,0.390701725,-0.041939535,-0.322391856,0.104959866,0.939834024,-83.68133025,-48.84459319,-37.6993947,-105.5836823,-122.4610123,-74.61955036,-30.49320862,-36.18646851,-23.75019205
-0.186424035,0.135185727,0.381981168,-0.02617719,-0.302474576,0.097649341,0.947780825,-85.25945625,-49.39078216,-38.99217085,-104.1541983,-123.3540647,-71.45479405,-33.26740442,-40.05758216,-21.55299326
-0.1679802,0.135092349,0.376548636,-0.030081704,-0.279551028,0.092667939,0.955174836,-85.33685412,-48.41211298,-38.5208738,-102.1674439,-119.6899504,-69.64077446,-38.24215308,-46.57603428,-24.83025687
-0.147081919,0.11479776,0.36441705,-0.016346491,-0.250359536,0.078830251,0.964799817,-86.68961605,-49.02087288,-39.83161335,-100.0843247,-112.5294195,-67.0013865,-42.49162531,-51.54581717,-26.27028928
-0.126434637,0.111619726,0.359057093,-0.019088034,-0.225140924,0.071811938,0.971488681,-86.76701392,-48.0422037,-39.3603163,-98.09757035,-108.8653053,-65.18736691,-47.46637398,-58.0642693,-29.54755288
-0.104733684,0.094933649,0.349931993,-0.007495403,-0.192907102,0.061733925,0.979244398,-86.65709382,-48.38224906,-39.55503755,-96.21263357,-103.6779827,-62.73566314,-51.92848442,-62.5333868,-31.68120089
-0.081302762,0.089220408,0.346014905,-0.009500625,-0.165038321,0.055115021,0.98470017,-86.73449169,-47.40357987,-39.08374051,-94.22587919,-100.0138684,-60.92164354,-56.90323309,-69.05183893,-34.95846449
-0.061272982,0.074112674,0.340944932,-0.003022914,-0.136985702,0.046727004,0.989465698,-87.16823058,-48.80926796,-40.52045261,-91.99003361,-100.38815,-58.86378186,-61.99666264,-74.47062374,-37.7389203
-0.036328903,0.071916481,0.341013781,-0.006662532,-0.109063593,0.044355953,0.993022302,-87.24562845,-47.83059878,-40.04915556,-90.00327923,-96.72403569,-57.04976226,-66.9714113,-80.98907587,-41.0161839
-0.015333836,0.058120248,0.338620194,-0.000134635,-0.075645995,0.038231289,0.996401542,-87.87619683,-48.11910824,-40.75686309,-88.49197925,-94.62911933,-55.56382163,-71.93050041,-86.65769434,-43.37004361
0.00406071,0.052546726,0.340858998,0.001365193,-0.051950107,0.034285617,0.998060028,-87.9535947,-47.14043906,-40.28556604,-86.50522488,-90.96500506,-53.74980203,-76.90524908,-93.17614646,-46.64730721
0.035317996,0.05941508,0.340067011,-0.016779955,0.001403812,0.026396486,0.999509724,-80.59287966,-41.61943992,-37.49731526,-82.18613013,-91.67733434,-47.50224782,-81.35072679,-96.77085459,-47.3324589
0.054824641,0.067261068,0.342173213,-0.047380945,0.037790474,0.02362061,0.997882254,-72.95557937,-40.86485148,-37.04456219,-79.50430819,-90.10506465,-46.64065413,-85.50403428,-98.76547956,-48.25431253
0.084186352,0.075363311,0.34462436,-0.07229241,0.081858405,0.02016189,0.993814121,-65.23157171,-35.92705769,-34.44906026,-76.22884984,-90.05009444,-44.66108018,-89.35342687,-100.1351461,-54.45781519
0.09952121,0.083153998,0.348120687,-0.101300166,0.110595832,0.020849506,0.988469593,-57.59427142,-35.17246924,-33.99630719,-73.5470279,-88.47782476,-43.7994865,-93.50673436,-102.1297711,-55.37966883
-0.020756266,0.002628063,0.251910247,0.000567003,0.002414199,0.006937566,0.99997286,-4.65,-6.375,-4.05,-3.9,-6.375,-5.925,-4.05,-4.875,-7.2
-0.026171625,0.013461225,0.251300277,-0.023451362,-0.008812752,0.007830272,0.999655469,0.795863165,-3.633374281,-2.157703467,-6.610791608,-2.721417373,-3.576730922,-0.106313341,0.339886261,-4.071068243
-0.036717688,0.023252559,0.251739579,-0.032631134,-0.033739145,0.010007734,0.998847698,-0.05827367,-3.179248563,-2.440406935,-9.246583216,-8.705334746,-6.065961844,0.762373317,1.167272522,-4.092136487
-0.04007948,0.034677782,0.252855839,-0.063038463,-0.046402169,0.009953732,0.996882096,5.387589496,-0.437622844,-0.548110402,-11.95737482,-5.051752119,-3.717692767,4.706059976,6.382158783,-0.96320473
-0.039423037,0.025586922,0.253854442,-0.038701972,-0.043835663,0.009417927,0.998244406,-1.049360281,-5.803947204,-3.573451768,-12.26232831,-9.275595846,-6.903043816,1.270683426,-1.541525525,-4.59222607
-0.041552395,0.010267658,0.256792051,0.001666117,-0.041890327,0.007574324,0.999092115,-10.03631006,-6.876521563,-4.236293134,-10.2797818,-9.955689573,-7.369644865,-2.577193124,-4.196459832,-6.046247409
-0.044727582,-0.00954215,0.258808283,0.039338512,-0.029638208,0.005074703,0.9987734,-16.84825983,-13.39597092,-6.380384499,-9.290985282,-9.4826583,-9.120620915,-4.493819674,-5.88576914,-3.862768749
-0.042857774,-0.023160798,0.263796858,0.07553648,-0.021582689,0.002947516,0.996905081,-25.83520961,-14.46854528,-7.043225865,-7.308438767,-10.16275203,-9.587221964,-8.341696224,-8.540703447,-5.316790089
-0.038791389,-0.043901237,0.268789184,0.118634186,-0.001057047,0.00038738,0.992937391,-33.43465939,-20.51455714,-10.09669223,-5.897767253,-11.99128325,-11.37101051,-11.97394777,-10.63782526,-11.25206143
-0.040401109,-0.057911962,0.275837435,0.160014355,0.000226674,-0.001423966,0.987113634,-42.42160916,-21.5871315,-10.7595336,-3.915220739,-12.67137698,-11.83761156,-15.82182432,-13.29275956,-12.70608277
-0.040093404,-0.077284437,0.283564788,0.209389871,0.019118896,-0.003240599,0.977639938,-51.83980894,-27.92142461,-14.71768746,-2.293611725,-12.57568946,-15.36280636,-18.88688837,-16.41878762,-13.47572911
-0.040482673,-0.091101681,0.29190553,0.243410941,0.027334244,-0.006733776,0.969514625,-60.82675872,-28.99399897,-15.38052883,-0.311065211,-13.25578319,-15.82940741,-22.73476492,-19.07372193,-14.92975045
-0.044259156,-0.079506371,0.289650587,0.225368857,0.015929643,-0.002037788,0.974141146,-59.46784829,-30.09915772,-17.01524066,-5.826367974,-17.14432957,-17.69682868,-23.46734164,-18.29831223,-15.46949055
-0.056717802,-0.068472039,0.28949524,0.192424154,-0.008337313,0.001326534,0.981275534,-56.61831286,-35.02345709,-19.47729624,-13.78620199,-19.02076658,-18.63495308,-21.89132461,-17.06235565,-14.85141816
-0.060403458,-0.042108171,0.286034866,0.149601482,-0.037085934,0.004119358,0.988042034,-53.91408993,-31.28818615,-19.05067994,-20.74877037,-24.45325828,-20.26272592,-21.46960445,-18.45667251,-16.38725201
-0.072768304,-0.031813884,0.287780438,0.11475527,-0.064967735,0.006522668,0.991245619,-51.0645545,-36.21248552,-21.51273552,-28.70860439,-26.32969529,-21.20085032,-19.89358742,-17.22071593,-15.76917961
-0.080778016,-0.015608187,0.28698296,0.06677645,-0.096368042,0.006437921,0.993082403,-47.08767532,-38.08199974,-22.08045516,-35.86980559,-27.95915964,-22.03379893,-18.66971883,-16.84989607,-16.45306034
-0.09349223,-0.007881829,0.291086745,0.029584741,-0.125341962,0.004731442,0.991661106,-44.23813989,-43.00629911,-24.54251074,-43.8296396,-29.83559665,-22.97192333,-17.0937018,-15.61393949,-15.83498795
-0.104156729,0.005208865,0.294576456,-0.008367255,-0.162035017,0.004110435,0.986740972,-42.47493258,-44.82820591,-26.35739835,-51.46515721,-31.96354733,-23.93245984,-15.84375898,-16.76055127,-16.69289211
-0.115445512,0.015136135,0.300719221,-0.046092488,-0.18988175,-0.000500137,0.9807243,-39.62539715,-49.75250528,-28.81945393,-59.42499122,-33.83998434,-24.87058424,-14.26774195,-15.5245947,-16.07481972
-0.125249711,0.031893564,0.306836196,-0.096259692,-0.222666552,-0.007857201,0.970098934,-37.01902578,-52.00060836,-30.88292553,-67.37266703,-36.66717819,-26.11991469,-13.00476203,-14.6549223,-17.0197356
-0.110080119,0.042295809,0.305194028,-0.105926779,-0.209631847,-0.000920721,0.972025287,-34.02059772,-45.83713904,-27.81238215,-67.90705446,-37.32209429,-26.45856402,-15.30624391,-19.71125872,-19.5590951
-0.095005293,0.062157371,0.304262163,-0.13621574,-0.197925365,0.00956628,0.970659213,-30.9187517,-40.28557158,-24.61754678,-68.81036278,-38.07738881,-25.37781638,-17.31424435,-20.97573723,-19.57994873
-0.078024368,0.072225586,0.303588768,-0.148062984,-0.186656845,0.01518741,0.971084918,-27.92032364,-34.12210226,-21.5470034,-69.34475021,-38.73230491,-25.71646571,-19.61572623,-26.03207366,-22.11930822
-0.066971177,0.087318684,0.304429142,-0.172343538,-0.179591528,0.021588754,0.96828638,-24.87018659,-29.53958387,-19.98931402,-70.51359808,-40.18741021,-26.09541655,-20.87046739,-27.84248112,-23.39941478
-0.049674855,0.096282954,0.305162175,-0.18160445,-0.168285002,0.028706737,0.968439934,-21.87175853,-23.37611455,-16.91877065,-71.04798551,-40.84232631,-26.43406588,-23.17194928,-32.89881755,-25.93877428
-0.040759959,0.100400569,0.306108864,-0.204726994,-0.164992627,0.032356312,0.964270377,-19.44747598,-22.8031207,-18.65465427,-72.19960315,-39.57233702,-25.66786597,-24.5000608,-35.80718949,-27.3235073
-0.022692986,0.108426102,0.307483168,-0.214171672,-0.147980952,0.037917492,0.964776864,-16.44904792,-16.63965138,-15.58411089,-72.73399058,-40.22725312,-26.0065153,-26.80154268,-40.86352592,-29.8628668
-0.013401239,0.110420657,0.30884769,-0.233055498,-0.142183394,0.042716293,0.961064168,-13.81269262,-19.72141979,-17.69178101,-73.05199312,-38.64471652,-25.71774001,-27.94133938,-44.4708801,-31.89991306
-0.003705355,0.102971166,0.306774952,-0.212956139,-0.099349146,0.037110835,0.971288946,-17.51009634,-20.372401,-18.08236974,-68.60101503,-41.93618165,-27.4285707,-34.78775117,-44.9533223,-32.20623228
0.000564721,0.0874532,0.303484275,-0.195974949,-0.062154381,0.028943352,0.978209044,-19.43853643,-24.37100107,-19.41206521,-65.3918445,-39.23392043,-28.15068907,-41.27832036,-48.38627338,-26.86139488
0.011794924,0.082575279,0.303720502,-0.181217045,-0.022221066,0.022177222,0.982941899,-23.13594015,-25.02198228,-19.80265394,-60.94086642,-42.52538557,-29.86151976,-48.12473215,-48.86871559,-27.16771411
0.023408527,0.064102903,0.300627061,-0.150500122,0.031457444,0.014524311,0.988002625,-25.64886205,-27.79677292,-21.41279604,-56.43579211,-42.29498752,-30.32799429,-54.34322264,-47.97641223,-29.59845502
0.029255045,0.060252323,0.302351822,-0.130643849,0.069744374,0.007082356,0.988947798,-29.34626577,-28.44775413,-21.80338476,-51.98481403,-45.58645266,-32.03882498,-61.18963442,-48.45885443,-29.90477424
0.037709979,0.045161961,0.303151757,-0.100286261,0.114989087,-0.00023349,0.988291516,-32.60142858,-30.61064005,-23.02875017,-47.88178783,-46.6669862,-33.20247759,-67.49708556,-47.87892385,-31.72330431
0.044811204,0.04041567,0.307061632,-0.086079635,0.150629267,-0.006665236,0.984813025,-36.29883229,-31.26162126,-23.4193389,-43.43080975,-49.95845133,-34.91330827,-74.34349735,-48.36136606,-32.02962353
0.05184732,0.030183788,0.312114358,-0.063165909,0.208168483,-0.017840528,0.975888142,-39.10011556,-33.04355483,-25.42731597,-39.07880761,-53.56945067,-35.90054992,-82.34542881,-49.58762187,-27.16704818
0.026807642,0.033854673,0.310645664,-0.048512475,0.164214977,-0.013938405,0.985132327,-44.64523235,-35.55491472,-26.9341319,-44.14488491,-58.1477085,-38.44081482,-77.73775833,-47.93366505,-26.59120576
