dtm_13,dtm_24,de_13,de_24,dl
1.635406494140625000e+00,-5.361778259277343750e+00,-1.109239959716796875e+01,-1.404605865478515625e+01,-8.677730560302734375e-01
2.255180358886718750e+00,-8.002937316894531250e+00,-1.002950286865234375e+01,-1.935636138916015625e+01,6.910400390625000000e-01
2.213226318359375000e+00,-6.963935852050781250e+00,-4.680507659912109375e+00,-2.070261001586914062e+01,-8.151855468750000000e-01
2.356464385986328125e+00,-6.499656677246093750e+00,-1.347026824951171875e+00,-2.596730041503906250e+01,-1.536653518676757812e+00
3.084484100341796875e+00,-7.216899871826171875e+00,-9.409294128417968750e-01,-2.582743835449218750e+01,-7.123966217041015625e-01
8.169784545898437500e-01,-7.749946594238281250e+00,2.611816406250000000e+00,-3.067417907714843750e+01,1.828363418579101562e+00
5.971069335937500000e-01,-6.053173065185546875e+00,2.925579071044921875e+00,-2.291708374023437500e+01,3.619308471679687500e-01
-2.414505004882812500e+00,-8.202941894531250000e+00,5.989871978759765625e+00,-2.369865798950195312e+01,1.161626815795898438e+00
-3.469776153564453125e+00,-7.578792572021484375e+00,3.927692413330078125e+00,-2.244828033447265625e+01,2.012424468994140625e-01
-5.252223968505859375e+00,-6.413242340087890625e+00,4.065876007080078125e+00,-2.146737670898437500e+01,-1.298179626464843750e-01
-6.390773773193359375e+00,-5.202419281005859375e+00,2.219825744628906250e+00,-2.120000839233398438e+01,-9.942703247070312500e-01
-4.666587829589843750e+00,-5.277145385742187500e+00,1.573726654052734375e+00,-2.007264709472656250e+01,-1.497726440429687500e+00
-3.834415435791015625e+00,-4.042499542236328125e+00,-2.815818786621093750e+00,-1.735226058959960938e+01,-3.523431777954101562e+00
-2.721012115478515625e+00,-4.131996154785156250e+00,6.421546936035156250e-01,-1.892000961303710938e+01,-2.975706100463867188e+00
-4.718399047851562500e+00,-2.935081481933593750e+00,2.948760986328125000e-01,-1.934454345703125000e+01,-3.107728958129882812e+00
-4.322639465332031250e+00,-3.580371856689453125e+00,2.759780883789062500e-01,-1.913456726074218750e+01,-3.136503219604492188e+00
-4.215042114257812500e+00,-3.529903411865234375e+00,1.903839111328125000e-01,-1.914268493652343750e+01,-3.133935928344726562e+00
-5.956253051757812500e+00,-3.043525695800781250e+00,-4.979717254638671875e+00,-1.535389709472656250e+01,-4.712728500366210938e+00
-4.671737670898437500e+00,2.223587036132812500e-01,-5.721145629882812500e+00,-1.277046203613281250e+01,-5.759137153625488281e+00
-2.761917114257812500e+00,1.665458679199218750e+00,-7.437831878662109375e+00,-9.662845611572265625e+00,-5.517540931701660156e+00
-6.333316802978515625e+00,7.281291961669921875e+00,-1.571589279174804688e+01,-8.391983032226562500e+00,-3.572177886962890625e+00
-3.323726654052734375e+00,9.075473785400390625e+00,-1.268300247192382812e+01,-1.301625823974609375e+01,-2.344194412231445312e+00
3.247299194335937500e-01,6.657848358154296875e+00,-7.735973358154296875e+00,-1.283150863647460938e+01,-4.537285804748535156e+00
-1.005352020263671875e+00,6.223464965820312500e+00,-1.158707809448242188e+01,-1.065783309936523438e+01,-5.043636322021484375e+00
7.690887451171875000e-01,8.704647064208984375e+00,-1.100840377807617188e+01,-1.033988952636718750e+01,-5.228878974914550781e+00
-1.216926574707031250e-01,9.468868255615234375e+00,-9.573062896728515625e+00,-1.047286224365234375e+01,-5.352073669433593750e+00
-2.237319946289062500e-02,1.099485397338867188e+01,-1.387670898437500000e+01,-1.324382400512695312e+01,-3.275533676147460938e+00
4.437446594238281250e-01,1.307309341430664062e+01,-1.831584167480468750e+01,-1.121248626708984375e+01,-1.316648483276367188e+00
1.780200958251953125e+00,1.275928115844726562e+01,-8.686237335205078125e+00,-1.578425979614257812e+01,-1.500070571899414062e+00
1.256790161132812500e+00,1.186905288696289062e+01,-4.562870025634765625e+00,-1.494898223876953125e+01,-3.285037994384765625e+00
9.529380798339843750e-01,1.350008773803710938e+01,9.281578063964843750e-01,-2.214278793334960938e+01,-2.322275161743164062e+00
-2.021137237548828125e+00,1.331791305541992188e+01,5.489482879638671875e+00,-1.882086944580078125e+01,-3.036596298217773438e+00
-1.782814025878906250e+00,1.409792709350585938e+01,1.128513336181640625e+01,-1.850857162475585938e+01,-1.865598678588867188e+00
1.483558654785156250e+00,1.480330276489257812e+01,1.031138992309570312e+01,-2.326586151123046875e+01,-1.262807846069335938e+00
3.875114440917968750e+00,1.461651992797851562e+01,7.328876495361328125e+00,-2.398394012451171875e+01,-8.960227966308593750e-01
2.518459320068359375e+00,1.328042221069335938e+01,2.128589630126953125e+00,-2.209770965576171875e+01,-1.478996276855468750e+00
2.311008453369140625e+00,1.376409530639648438e+01,2.562210083007812500e+00,-2.016579818725585938e+01,-1.791248321533203125e+00
2.377777099609375000e+00,1.492379379272460938e+01,6.323783874511718750e+00,-1.822121429443359375e+01,-7.689819335937500000e-01
-3.024215698242187500e-01,1.223576736450195312e+01,4.754478454589843750e+00,-1.858283615112304688e+01,-9.957218170166015625e-01
-6.400375366210937500e-01,9.516490936279296875e+00,6.188327789306640625e+00,-1.501707458496093750e+01,-2.589069366455078125e+00
-1.867797851562500000e+00,7.402904510498046875e+00,1.424969863891601562e+01,-1.282200241088867188e+01,-2.135709762573242188e+00
-5.631637573242187500e-02,9.353336334228515625e+00,1.948895645141601562e+01,-9.293609619140625000e+00,-6.889019012451171875e-01
1.671123504638671875e+00,9.601802825927734375e+00,2.650402450561523438e+01,-3.927715301513671875e+00,-5.551147460937500000e-02
2.970645904541015625e+00,7.558551788330078125e+00,3.334656906127929688e+01,-4.008152008056640625e+00,1.285196304321289062e+00
4.107170104980468750e+00,5.328136444091796875e+00,2.988609695434570312e+01,-7.281963348388671875e+00,7.246513366699218750e-01
2.953178405761718750e+00,4.510742187500000000e+00,2.560020065307617188e+01,-9.069801330566406250e+00,-6.321277618408203125e-01
1.854644775390625000e+00,4.674968719482421875e+00,2.172278976440429688e+01,-9.062004089355468750e+00,-1.353195190429687500e+00
1.761211395263671875e+00,3.365360260009765625e+00,2.190620803833007812e+01,-9.225532531738281250e+00,-1.168886184692382812e+00
2.556282043457031250e+00,1.309963226318359375e+00,2.308978652954101562e+01,-2.335124969482421875e+00,-2.714672088623046875e+00
8.237228393554687500e-01,1.648208618164062500e+00,2.136680221557617188e+01,-9.327049255371093750e-01,-3.987792968750000000e+00
2.611583709716796875e+00,-1.508205413818359375e+00,2.177366256713867188e+01,2.273445129394531250e-01,-3.881309509277343750e+00
6.034946441650390625e+00,-1.312206268310546875e+00,2.471140670776367188e+01,1.858604431152343750e+00,-3.420984268188476562e+00
4.156318664550781250e+00,-6.146469116210937500e-01,1.933719253540039062e+01,6.765316009521484375e+00,-3.887641906738281250e+00
3.369628906250000000e+00,-2.739219665527343750e-01,1.946952438354492188e+01,5.696002960205078125e+00,-4.027099609375000000e+00
3.524879455566406250e+00,2.557487487792968750e-01,1.984454727172851562e+01,5.336406707763671875e+00,-4.134069442749023438e+00
1.665412902832031250e+00,1.962677001953125000e+00,1.983158493041992188e+01,5.740016937255859375e+00,-3.927782058715820312e+00
1.760787963867187500e-01,2.040802001953125000e+00,8.329120635986328125e+00,9.769741058349609375e+00,-5.134047508239746094e+00
1.212493896484375000e+00,1.772823333740234375e+00,9.046100616455078125e+00,1.174177932739257812e+01,-4.381446838378906250e+00
7.541007995605468750e-01,-3.894653320312500000e-01,9.614841461181640625e+00,1.339131546020507812e+01,-4.350921630859375000e+00
3.569171905517578125e+00,5.233955383300781250e-01,1.438583755493164062e+01,1.696644973754882812e+01,-3.762767791748046875e+00
4.930259704589843750e+00,3.896976470947265625e+00,1.533152389526367188e+01,2.036665725708007812e+01,-2.364414215087890625e+00
4.784488677978515625e+00,2.823940277099609375e+00,1.704598617553710938e+01,2.342353439331054688e+01,-1.992099761962890625e+00
1.733497619628906250e+00,3.078720092773437500e+00,1.365120315551757812e+01,2.106472396850585938e+01,-3.945621490478515625e+00
4.091247558593750000e+00,2.111427307128906250e+00,1.670051956176757812e+01,1.656842422485351562e+01,-3.577341079711914062e+00
3.559909820556640625e+00,1.472793579101562500e+00,2.127770614624023438e+01,1.134394454956054688e+01,-1.898387908935546875e+00
3.221138000488281250e+00,1.999107360839843750e+00,2.397506332397460938e+01,1.889242172241210938e+01,-1.500307083129882812e+00
3.241252899169921875e+00,-6.321105957031250000e-01,3.341417312622070312e+01,1.249976730346679688e+01,9.416885375976562500e-01
-1.110420227050781250e+00,2.735099792480468750e-01,2.767106246948242188e+01,1.067773056030273438e+01,1.508054733276367188e+00
7.530593872070312500e-01,2.916309356689453125e+00,3.406204605102539062e+01,1.545527267456054688e+01,5.097358703613281250e+00
1.775928497314453125e+00,3.112216949462890625e+00,3.391646957397460938e+01,1.498740005493164062e+01,4.179042816162109375e+00
2.861011505126953125e+00,4.805999755859375000e+00,4.139500808715820312e+01,1.607104873657226562e+01,3.895444869995117188e+00
2.934600830078125000e+00,7.616817474365234375e+00,3.492158126831054688e+01,1.813487625122070312e+01,2.123853683471679688e+00
6.223350524902343750e+00,7.823802947998046875e+00,3.126654434204101562e+01,2.036837387084960938e+01,1.277580261230468750e+00
5.223999023437500000e+00,7.571186065673828125e+00,2.736270523071289062e+01,2.505029678344726562e+01,-1.122003555297851562e+00
3.752189636230468750e+00,4.198272705078125000e+00,2.439280319213867188e+01,1.831464004516601562e+01,-4.432239532470703125e+00
5.641357421875000000e+00,3.340301513671875000e-01,2.542851638793945312e+01,1.007746505737304688e+01,-5.111958503723144531e+00
6.902816772460937500e+00,-3.104629516601562500e-01,3.294637680053710938e+01,9.219921112060546875e+00,-2.495342254638671875e+00
6.140373229980468750e+00,1.076129913330078125e+00,3.753530502319335938e+01,2.012844085693359375e+00,-4.131723403930664062e+00
6.521144866943359375e+00,8.673858642578125000e-01,3.644515609741210938e+01,4.041645050048828125e+00,-4.250961303710937500e+00
5.936660766601562500e+00,5.114135742187500000e-01,3.606215286254882812e+01,6.325984954833984375e+00,-3.953527450561523438e+00
1.818309783935546875e+00,3.823547363281250000e-01,2.737907791137695312e+01,9.168758392333984375e+00,-3.835691452026367188e+00
1.246501922607421875e+00,1.528388977050781250e+00,1.772356796264648438e+01,1.617154312133789062e+01,-4.745362281799316406e+00
1.797306060791015625e+00,3.532409667968750000e-03,1.943904495239257812e+01,1.487537002563476562e+01,-5.151654243469238281e+00
4.505126953125000000e+00,-1.389076232910156250e+00,1.838177108764648438e+01,1.807741928100585938e+01,-4.668315887451171875e+00
5.886955261230468750e+00,-4.349098205566406250e-01,1.968742752075195312e+01,2.341007614135742188e+01,-4.019672393798828125e+00
-1.875961303710937500e+00,1.700103759765625000e+00,1.259131240844726562e+01,2.337672042846679688e+01,-5.525680541992187500e+00
-3.538661956787109375e+00,7.298488616943359375e+00,8.554355621337890625e+00,2.684489822387695312e+01,-5.196822166442871094e+00
-4.875061035156250000e+00,7.881618499755859375e+00,9.164039611816406250e+00,3.104845809936523438e+01,-3.596967697143554688e+00
-6.799148559570312500e+00,7.985324859619140625e+00,7.404895782470703125e+00,3.093090438842773438e+01,-3.676500320434570312e+00
-6.568096160888671875e+00,6.379497528076171875e+00,-6.499290466308593750e-01,3.396017837524414062e+01,-1.942663192749023438e+00
-8.096618652343750000e+00,8.412975311279296875e+00,-1.136660385131835938e+01,3.250784683227539062e+01,-1.521205902099609375e-01
-1.042179489135742188e+01,4.373077392578125000e+00,-1.178067398071289062e+01,2.626604080200195312e+01,-2.015995025634765625e+00
-9.229248046875000000e+00,4.697521209716796875e+00,-1.533427429199218750e+01,1.273360061645507812e+01,-3.385435104370117188e+00
-7.767543792724609375e+00,5.300014495849609375e+00,-1.511035156250000000e+01,1.581155014038085938e+01,-2.172290802001953125e+00
-8.039844512939453125e+00,8.063480377197265625e+00,-1.419842147827148438e+01,1.795268630981445312e+01,-1.755752563476562500e+00
-7.381656646728515625e+00,8.519741058349609375e+00,-1.631142044067382812e+01,1.834897232055664062e+01,-7.919025421142578125e-01
-5.669090270996093750e+00,5.711425781250000000e+00,-1.574615859985351562e+01,1.751499557495117188e+01,-1.417917251586914062e+00
-7.029537200927734375e+00,6.518840789794921875e+00,-2.561371994018554688e+01,1.803520584106445312e+01,6.313438415527343750e-01
-7.436134338378906250e+00,7.834758758544921875e+00,-3.026080703735351562e+01,2.258048629760742188e+01,2.659538269042968750e+00
-6.177043914794921875e+00,4.762088775634765625e+00,-2.965632820129394531e+01,1.497136306762695312e+01,1.496849060058593750e-01
3.072460174560546875e+00,4.343055725097656250e+00,-3.008719062805175781e+01,1.428796768188476562e+01,-2.679271697998046875e-01
3.302642822265625000e+00,6.629867553710937500e+00,-2.538448143005371094e+01,2.164712142944335938e+01,5.420455932617187500e-01
4.620124816894531250e+00,4.937282562255859375e+00,-1.576594543457031250e+01,2.417376327514648438e+01,-8.548870086669921875e-01
3.552986145019531250e+00,2.274433135986328125e+00,-1.413170623779296875e+01,2.038008499145507812e+01,-1.626054763793945312e+00
3.770172119140625000e+00,2.082942962646484375e+00,-1.514688110351562500e+01,1.778249740600585938e+01,-2.468793869018554688e+00
6.045455932617187500e-01,2.048343658447265625e+00,-1.498976516723632812e+01,1.843057632446289062e+01,-2.140808105468750000e+00
-3.080177307128906250e+00,6.578865051269531250e+00,-1.638874435424804688e+01,2.436443710327148438e+01,-6.398010253906250000e-02
-3.781482696533203125e+00,6.237903594970703125e+00,-1.668110275268554688e+01,3.178470230102539062e+01,-9.621791839599609375e-01
-3.830600738525390625e+00,5.657947540283203125e+00,-1.519046020507812500e+01,3.433000564575195312e+01,-9.965057373046875000e-01
-3.211666107177734375e+00,5.760314941406250000e+00,-1.448577499389648438e+01,3.589908218383789062e+01,1.598974227905273438e+00
-6.049987792968750000e+00,5.088169097900390625e+00,-2.161011695861816406e+01,3.308189010620117188e+01,1.903768539428710938e+00
-4.896377563476562500e+00,6.892757415771484375e+00,-2.171458244323730469e+01,3.307365798950195312e+01,2.613027572631835938e+00
-5.486427307128906250e+00,8.477924346923828125e+00,-2.101557922363281250e+01,3.368257522583007812e+01,5.995296478271484375e+00
-6.916748046875000000e+00,7.652843475341796875e+00,-1.143864440917968750e+01,4.069832229614257812e+01,7.021089553833007812e+00
-5.054706573486328125e+00,9.711894989013671875e+00,-8.311332702636718750e+00,3.991646194458007812e+01,4.663480758666992188e+00
-3.316490173339843750e+00,8.169300079345703125e+00,-1.012246704101562500e+01,3.570200729370117188e+01,3.618452072143554688e+00
-5.064544677734375000e-01,8.436557769775390625e+00,-1.232455444335937500e+01,2.717049026489257812e+01,2.968288421630859375e+00
-2.125205993652343750e+00,6.886348724365234375e+00,-1.619087600708007812e+01,2.376754379272460938e+01,1.897148132324218750e+00
-2.569286346435546875e+00,6.919967651367187500e+00,-1.487829589843750000e+01,2.517053604125976562e+01,2.111944198608398438e+00
8.286285400390625000e-02,2.126262664794921875e+00,-1.154472351074218750e+01,1.832414627075195312e+01,-2.381935119628906250e+00
1.951210021972656250e+00,1.507568359375000000e+00,-7.720760345458984375e+00,1.687965774536132812e+01,-3.227674484252929688e+00
7.779464721679687500e-01,-3.177032470703125000e-01,-7.263500213623046875e+00,1.138364791870117188e+01,-5.172444343566894531e+00
1.166866302490234375e+00,-1.391761779785156250e+00,-6.964385986328125000e+00,9.872798919677734375e+00,-5.670035362243652344e+00
1.488761901855468750e-01,-1.357868194580078125e+00,-5.358554840087890625e+00,1.168594741821289062e+01,-4.963515281677246094e+00
6.278686523437500000e-01,-7.260437011718750000e-01,-1.621711730957031250e+00,1.210612869262695312e+01,-5.499973297119140625e+00
2.006908416748046875e+00,-1.268592834472656250e+00,-1.249515533447265625e+00,1.011535263061523438e+01,-5.384034156799316406e+00
1.301418304443359375e+00,-7.494125366210937500e-01,-1.667137145996093750e+00,1.055926895141601562e+01,-5.433389663696289062e+00
7.445945739746093750e-01,1.158096313476562500e+00,-4.104808807373046875e+00,7.522960662841796875e+00,-5.102849006652832031e+00
7.225990295410156250e-01,1.560062408447265625e+00,-3.765296936035156250e+00,8.002300262451171875e+00,-4.967201232910156250e+00
1.521308898925781250e+00,2.243534088134765625e+00,-3.399837493896484375e+00,1.240077590942382812e+01,-4.154630661010742188e+00
1.397949218750000000e+00,3.954887390136718750e+00,-4.515903472900390625e+00,1.240100479125976562e+01,-3.780122756958007812e+00
1.414539337158203125e+00,4.020599365234375000e+00,-7.175220489501953125e+00,1.218892288208007812e+01,-3.467912673950195312e+00
2.336280822753906250e+00,4.760707855224609375e+00,-4.976768493652343750e+00,1.082851028442382812e+01,-3.431804656982421875e+00
2.505531311035156250e+00,4.574527740478515625e+00,-2.789539337158203125e+00,9.080921173095703125e+00,-3.741159439086914062e+00
2.882564544677734375e+00,3.423248291015625000e+00,5.754291534423828125e+00,7.666606903076171875e+00,-3.079961776733398438e+00
4.151756286621093750e+00,1.841033935546875000e+00,5.045783996582031250e+00,6.452930450439453125e+00,-3.721553802490234375e+00
3.559070587158203125e+00,5.603027343750000000e-01,2.119525909423828125e+00,5.533428192138671875e+00,-4.379552841186523438e+00
4.103382110595703125e+00,-9.345741271972656250e-01,6.167320251464843750e+00,-3.759471893310546875e+00,-2.790252685546875000e+00
4.233150482177734375e+00,2.254810333251953125e+00,6.169178009033203125e+00,-5.369731903076171875e+00,-2.793500900268554688e+00
4.359882354736328125e+00,1.957134246826171875e+00,5.849113464355468750e+00,-5.215465545654296875e+00,-2.812891006469726562e+00
3.617755889892578125e+00,1.574073791503906250e+00,3.213020324707031250e+00,-1.206046676635742188e+01,-2.011535644531250000e+00
2.135456085205078125e+00,1.770629882812500000e-01,4.367809295654296875e+00,-1.380313873291015625e+01,-1.047109603881835938e+00
1.886238098144531250e+00,-1.448684692382812500e+00,5.937610626220703125e+00,-1.312539291381835938e+01,-8.461894989013671875e-01
1.055286407470703125e+00,-7.975578308105468750e-01,4.057929992675781250e+00,-8.778987884521484375e+00,-2.182857513427734375e+00
1.013572692871093750e+00,-1.041542053222656250e+00,-6.299072265625000000e+00,-9.421039581298828125e+00,-1.625997543334960938e+00
-2.388751983642578125e+00,-1.243705749511718750e+00,-6.150535583496093750e+00,-8.045726776123046875e+00,-1.849414825439453125e+00
-1.368484497070312500e+00,8.525123596191406250e-01,-2.196403503417968750e+00,-1.069977569580078125e+01,-1.091342926025390625e+00
-5.336925506591796875e+00,2.089138031005859375e+00,-2.076801300048828125e+00,-1.106333160400390625e+01,-1.340110778808593750e+00
-7.034553527832031250e+00,5.253982543945312500e-01,5.091209411621093750e+00,-9.085479736328125000e+00,-3.358039855957031250e-01
-8.157093048095703125e+00,8.037490844726562500e-01,3.296329498291015625e+00,-1.445853805541992188e+01,8.365116119384765625e-01
-7.565689086914062500e+00,1.185348510742187500e+00,3.692485809326171875e+00,-1.727926254272460938e+01,9.973697662353515625e-01
-7.592800140380859375e+00,1.292594909667968750e+00,1.880538940429687500e+00,-1.934527206420898438e+01,7.685146331787109375e-01
-7.560550689697265625e+00,3.785766601562500000e+00,5.833114624023437500e+00,-1.877677536010742188e+01,7.313594818115234375e-01
-7.641311645507812500e+00,5.355430603027343750e+00,-3.108940124511718750e-01,-2.226514434814453125e+01,2.344150543212890625e-01
-1.139311599731445312e+01,1.251056671142578125e+00,-2.939075469970703125e+00,-2.064601135253906250e+01,-9.844684600830078125e-01
-1.129548645019531250e+01,9.256286621093750000e-01,-4.599605560302734375e+00,-1.967723464965820312e+01,-1.289794921875000000e+00
-1.261255264282226562e+01,8.594284057617187500e-01,-8.848487854003906250e+00,-1.849785614013671875e+01,-3.860931396484375000e-01
-1.054518508911132812e+01,-1.167678833007812500e-01,-5.963912963867187500e+00,-1.537210464477539062e+01,-1.179342269897460938e+00
-6.642086029052734375e+00,-1.598117828369140625e+00,-4.424949645996093750e+00,-1.613164520263671875e+01,-1.144020080566406250e+00
-8.286487579345703125e+00,1.116554260253906250e+00,-9.287551879882812500e+00,-1.573497390747070312e+01,-4.604530334472656250e-02
-1.008279037475585938e+01,4.791641235351562500e-01,-9.704799652099609375e+00,-1.870415878295898438e+01,9.155292510986328125e-01
-1.777854156494140625e+01,-1.391639709472656250e-01,-1.063892364501953125e+01,-1.858306884765625000e+01,2.773422241210937500e+00
-1.645006179809570312e+01,-3.121299743652343750e-01,-1.351472091674804688e+01,-1.402175140380859375e+01,3.042617797851562500e+00
-1.718964385986328125e+01,3.909378051757812500e-01,-1.729620742797851562e+01,-1.393873214721679688e+01,4.731128692626953125e+00
-1.788927841186523438e+01,8.812751770019531250e-01,-6.675189971923828125e+00,-1.723460388183593750e+01,3.777894973754882812e+00
-1.236986541748046875e+01,2.469276428222656250e+00,-6.986145019531250000e+00,-1.734469985961914062e+01,3.367645263671875000e+00
-9.216896057128906250e+00,-1.306213378906250000e+00,-9.884395599365234375e+00,-1.447339248657226562e+01,2.727306365966796875e+00
-6.928161621093750000e+00,-1.302162170410156250e+00,-3.937774658203125000e+00,-1.373835372924804688e+01,3.231048583984375000e-01
-6.536331176757812500e+00,-4.374519348144531250e+00,-3.421203613281250000e+00,-1.368501663208007812e+01,4.322834014892578125e-01
-6.954410552978515625e+00,-6.785621643066406250e+00,3.534786224365234375e+00,-1.477349090576171875e+01,5.203514099121093750e-01
-4.034481048583984375e+00,-7.380451202392578125e+00,1.149738311767578125e+01,-1.199950790405273438e+01,5.666923522949218750e-01
-4.707920074462890625e+00,-6.578693389892578125e+00,1.096979904174804688e+01,-9.760513305664062500e+00,5.839347839355468750e-01
-5.478878021240234375e+00,-7.062194824218750000e+00,1.426865768432617188e+01,-5.639873504638671875e+00,1.463911056518554688e+00
-3.788494110107421875e+00,-7.180065155029296875e+00,1.390635299682617188e+01,-5.046699523925781250e+00,1.655143737792968750e+00
-3.302780151367187500e+00,-7.137390136718750000e+00,1.627418899536132812e+01,-5.575523376464843750e-01,1.509590148925781250e-01
-1.746776580810546875e+00,-9.893196105957031250e+00,1.663238143920898438e+01,1.614509582519531250e+00,9.175739288330078125e-01
-8.571548461914062500e-01,-8.998458862304687500e+00,1.126995086669921875e+01,5.065097808837890625e+00,8.201503753662109375e-01
-6.816444396972656250e-01,-8.797817230224609375e+00,8.981109619140625000e+00,6.491184234619140625e+00,1.087018966674804688e+00
-4.640197753906250000e-02,-9.519256591796875000e+00,5.871635437011718750e+00,9.476383209228515625e+00,1.330430984497070312e+00
3.921447753906250000e+00,-9.293403625488281250e+00,7.343528747558593750e+00,8.865840911865234375e+00,1.427652359008789062e+00
4.032768249511718750e+00,-1.015435028076171875e+01,7.060928344726562500e+00,1.418261337280273438e+01,2.826982498168945312e+00
7.710853576660156250e+00,-9.095756530761718750e+00,1.069961547851562500e+00,1.529393386840820312e+01,2.436225891113281250e+00
8.808109283447265625e+00,-8.155864715576171875e+00,-2.167812347412109375e+00,1.304971694946289062e+01,3.736389160156250000e+00
7.619152069091796875e+00,-7.979679107666015625e+00,-5.426864624023437500e-01,1.103420639038085938e+01,3.042140960693359375e+00
7.693244934082031250e+00,-6.811531066894531250e+00,-3.912811279296875000e-01,8.769550323486328125e+00,1.877727508544921875e+00
6.965736389160156250e+00,-4.499519348144531250e+00,-1.952865600585937500e+00,6.450847625732421875e+00,4.389648437500000000e-01
9.393600463867187500e+00,-1.549663543701171875e+00,-4.587833404541015625e+00,-2.887458801269531250e-01,-9.414367675781250000e-01
9.183437347412109375e+00,-3.069881439208984375e+00,-3.300056457519531250e+00,-2.462490081787109375e+00,7.591056823730468750e-02
9.459957122802734375e+00,-9.481086730957031250e-01,-3.504104614257812500e+00,-1.563133239746093750e+00,-7.157325744628906250e-02
8.015586853027343750e+00,-1.864887237548828125e+00,-5.266441345214843750e+00,-9.148101806640625000e-01,4.845142364501953125e-01
9.669288635253906250e+00,-4.435569763183593750e+00,-7.071186065673828125e+00,-4.435127258300781250e+00,2.743257522583007812e+00
1.123870086669921875e+01,-3.164436340332031250e+00,-8.453784942626953125e+00,-1.003831100463867188e+01,3.246044158935546875e+00
9.916736602783203125e+00,-4.470798492431640625e+00,-3.263137817382812500e+00,-8.479759216308593750e+00,2.260623931884765625e+00
9.521373748779296875e+00,-6.240089416503906250e+00,3.074859619140625000e+00,-8.980415344238281250e+00,2.036436080932617188e+00
1.425775527954101562e+01,-5.417652130126953125e+00,7.052604675292968750e+00,-9.160053253173828125e+00,3.557548522949218750e+00
1.369620895385742188e+01,-4.574405670166015625e+00,5.558120727539062500e+00,-6.999885559082031250e+00,2.992095947265625000e+00
1.496043777465820312e+01,-4.831348419189453125e+00,1.029914855957031250e+01,-6.475009918212890625e+00,4.065469741821289062e+00
1.523144149780273438e+01,2.146835327148437500e-01,9.479038238525390625e+00,-4.891525268554687500e+00,3.083395004272460938e+00
1.602952957153320312e+01,1.224342346191406250e+00,1.040419006347656250e+01,-4.898052215576171875e+00,2.925405502319335938e+00
1.790743637084960938e+01,7.505683898925781250e-01,1.222984695434570312e+01,-1.124774932861328125e+00,2.703706741333007812e+00
1.746342849731445312e+01,4.148559570312500000e-01,7.123737335205078125e+00,1.855102539062500000e+00,2.405744552612304688e+00
1.525581741333007812e+01,-1.203193664550781250e-01,5.514488220214843750e-01,4.283870697021484375e+00,1.002119064331054688e+00
1.425986862182617188e+01,2.397994995117187500e+00,3.227226257324218750e+00,6.970478057861328125e+00,1.124368667602539062e+00
1.506381607055664062e+01,2.918418884277343750e+00,2.586238861083984375e+00,1.061677169799804688e+01,2.516067504882812500e+00
1.659735488891601562e+01,6.262363433837890625e+00,7.374114990234375000e+00,1.014709091186523438e+01,5.319934844970703125e+00
1.592853164672851562e+01,8.761882781982421875e+00,3.938297271728515625e+00,6.824817657470703125e+00,6.107620239257812500e+00
1.243685913085937500e+01,8.049854278564453125e+00,4.361186981201171875e+00,1.878978729248046875e+00,4.044353485107421875e+00
9.486606597900390625e+00,8.415012359619140625e+00,1.904323577880859375e+00,3.809566497802734375e+00,2.578126907348632812e+00
7.979114532470703125e+00,8.185184478759765625e+00,3.889083862304687500e-01,9.231681823730468750e-01,2.633232116699218750e+00
7.546615600585937500e+00,1.161120223999023438e+01,-8.445571899414062500e+00,-9.106369018554687500e+00,5.016586303710937500e+00
4.798999786376953125e+00,1.335981369018554688e+01,-8.301361083984375000e+00,-9.180385589599609375e+00,4.678968429565429688e+00
1.679176330566406250e+00,1.366852188110351562e+01,-3.937168121337890625e+00,-1.399769973754882812e+01,3.591922760009765625e+00
2.744007110595703125e+00,1.315076828002929688e+01,-2.125095367431640625e+00,-1.360562896728515625e+01,2.912212371826171875e+00
1.397129058837890625e+00,1.358830642700195312e+01,-3.965065002441406250e+00,-1.144607543945312500e+01,2.541490554809570312e+00
-1.177902221679687500e-01,1.239106369018554688e+01,-4.456859588623046875e+00,-3.436363220214843750e+00,1.143922805786132812e+00
-2.212650299072265625e+00,1.281693649291992188e+01,-3.582340240478515625e+00,-7.833992004394531250e+00,1.695528030395507812e+00
-2.378429412841796875e+00,1.280531692504882812e+01,7.091865539550781250e-01,-8.261287689208984375e+00,1.883827209472656250e+00
-3.451408386230468750e+00,1.265073776245117188e+01,2.597656250000000000e-01,-8.324035644531250000e+00,1.961639404296875000e+00
-4.896511077880859375e+00,1.388681411743164062e+01,7.650642395019531250e-01,-8.861858367919921875e+00,2.540794372558593750e+00
-4.684589385986328125e+00,1.455325698852539062e+01,2.786026000976562500e-01,-8.980121612548828125e+00,2.650768280029296875e+00
-6.679798126220703125e+00,1.445508956909179688e+01,-1.484115600585937500e+00,-9.340225219726562500e+00,3.409465789794921875e+00
-6.742431640625000000e+00,1.412636947631835938e+01,-3.367694854736328125e+00,-8.752735137939453125e+00,3.395040512084960938e+00
-8.052612304687500000e+00,1.312786483764648438e+01,-6.189826965332031250e+00,-9.366050720214843750e+00,3.404499053955078125e+00
-7.598587036132812500e+00,1.197864151000976562e+01,-8.592720031738281250e-01,-3.758804321289062500e+00,2.112384796142578125e+00
